date,site,temperature,depth,salinity,DO,Chl,turbidity,lat,long
2014/07/24,2,16.68,8.229,35.4987,7.74455,1.2963,8.0415,-33.8261111,25.75416667
2014/07/24,2,16.6802,8.101,35.4962,7.76157,1.3116,7.9347,-33.8261111,25.75416667
2014/07/24,2,16.6795,8.025,35.4969,7.75794,1.3444,7.9042,-33.8261111,25.75416667
2014/07/24,2,16.6786,8.02,35.4976,7.77538,1.3444,7.7058,-33.8261111,25.75416667
2014/07/24,2,16.6782,8.041,35.4982,7.76991,1.3474,7.7363,-33.8261111,25.75416667
2014/07/24,2,16.6785,8.061,35.5005,7.76387,1.3497,8.0415,-33.8261111,25.75416667
2014/07/24,2,16.6795,8.042,35.5017,7.77944,1.336,7.8737,-33.8261111,25.75416667
2014/07/24,2,16.6809,7.971,35.501,7.78989,1.3306,7.7974,-33.8261111,25.75416667
2014/07/24,2,16.6822,7.85,35.4996,7.78329,1.3459,7.7516,-33.8261111,25.75416667
2014/07/24,2,16.6828,7.709,35.4989,7.78581,1.3146,7.4464,-33.8261111,25.75416667
2014/07/24,2,16.6833,7.574,35.4999,7.78345,1.3139,7.3701,-33.8261111,25.75416667
2014/07/24,2,16.6839,7.456,35.4992,7.7837,1.3047,7.5685,-33.8261111,25.75416667
2014/07/24,2,16.6841,7.357,35.4981,7.78133,1.3245,7.7668,-33.8261111,25.75416667
2014/07/24,2,16.6837,7.271,35.4978,7.77697,1.336,7.95,-33.8261111,25.75416667
2014/07/24,2,16.6832,7.182,35.4976,7.77028,1.3314,7.7363,-33.8261111,25.75416667
2014/07/24,2,16.6825,7.097,35.4971,7.77289,1.3093,7.6905,-33.8261111,25.75416667
2014/07/24,2,16.6817,7.016,35.4981,7.76977,1.3184,7.9957,-33.8261111,25.75416667
2014/07/24,2,16.6813,6.922,35.4976,7.76902,1.3245,7.7974,-33.8261111,25.75416667
2014/07/24,2,16.6809,6.838,35.4975,7.77719,1.2986,7.6448,-33.8261111,25.75416667
2014/07/24,2,16.6803,6.74,35.4987,7.78448,1.3108,7.66,-33.8261111,25.75416667
2014/07/24,2,16.6804,6.635,35.4968,7.78764,1.3078,7.538,-33.8261111,25.75416667
2014/07/24,2,16.6799,6.538,35.4975,7.79027,1.32,7.6753,-33.8261111,25.75416667
2014/07/24,2,16.6793,6.445,35.4969,7.77943,1.3436,7.95,-33.8261111,25.75416667
2014/07/24,2,16.6787,6.375,35.4964,7.7847,1.3474,7.7516,-33.8261111,25.75416667
2014/07/24,2,16.6778,6.341,35.4965,7.79831,1.3314,7.5685,-33.8261111,25.75416667
2014/07/24,2,16.6769,6.332,35.4968,7.7995,1.3314,7.6905,-33.8261111,25.75416667
2014/07/24,2,16.6761,6.326,35.4975,7.79942,1.3787,7.8737,-33.8261111,25.75416667
2014/07/24,2,16.6758,6.298,35.4973,7.8137,1.3589,7.7668,-33.8261111,25.75416667
2014/07/24,2,16.6755,6.222,35.4953,7.81909,1.339,7.8279,-33.8261111,25.75416667
2014/07/24,2,16.6754,6.083,35.4991,7.82388,1.3085,7.9042,-33.8261111,25.75416667
2014/07/24,2,16.6759,5.907,35.4986,7.82236,1.3131,7.8889,-33.8261111,25.75416667
2014/07/24,2,16.6763,5.714,35.4973,7.81589,1.3261,7.8584,-33.8261111,25.75416667
2014/07/24,2,16.6766,5.524,35.4981,7.79712,1.3207,7.8126,-33.8261111,25.75416667
2014/07/24,2,16.6765,5.369,35.498,7.78965,1.3108,7.5532,-33.8261111,25.75416667
2014/07/24,2,16.6765,5.261,35.4975,7.77988,1.2963,7.8279,-33.8261111,25.75416667
2014/07/24,2,16.6765,5.172,35.4962,7.76993,1.2902,7.9652,-33.8261111,25.75416667
2014/07/24,2,16.6763,5.091,35.4985,7.75872,1.3123,8.0262,-33.8261111,25.75416667
2014/07/24,2,16.6766,5.031,35.4987,7.74966,1.2696,7.9042,-33.8261111,25.75416667
2014/07/24,2,16.6769,4.979,35.4978,7.74366,1.2353,7.8889,-33.8261111,25.75416667
2014/07/24,2,16.6771,4.956,35.4997,7.7372,1.2131,7.6448,-33.8261111,25.75416667
2014/07/24,2,16.6778,4.948,35.5026,7.71808,1.1971,7.599,-33.8261111,25.75416667
2014/07/24,2,16.6798,4.918,35.5041,7.72259,1.1697,7.6753,-33.8261111,25.75416667
2014/07/24,2,16.6827,4.842,35.5022,7.71785,1.159,7.9347,-33.8261111,25.75416667
2014/07/24,2,16.6848,4.695,35.4999,7.72785,1.1643,8.1636,-33.8261111,25.75416667
2014/07/24,2,16.6858,4.506,35.4991,7.73117,1.1933,8.1331,-33.8261111,25.75416667
2014/07/24,2,16.6861,4.318,35.5012,7.73632,1.1956,8.0415,-33.8261111,25.75416667
2014/07/24,2,16.6872,4.154,35.5006,7.7533,1.1735,7.7516,-33.8261111,25.75416667
2014/07/24,2,16.6881,4.062,35.5005,7.7591,1.1765,7.6143,-33.8261111,25.75416667
2014/07/24,2,16.6888,4.074,35.498,7.77786,1.1704,7.5532,-33.8261111,25.75416667
2014/07/24,2,16.6885,4.154,35.4968,7.77977,1.1651,7.5227,-33.8261111,25.75416667
2014/07/24,2,16.6877,4.261,35.4936,7.78479,1.1277,7.7974,-33.8261111,25.75416667
2014/07/24,2,16.6855,4.331,35.4955,7.80332,1.0941,7.7668,-33.8261111,25.75416667
2014/07/24,2,16.6835,4.322,35.4971,7.80151,1.0949,7.8279,-33.8261111,25.75416667
2014/07/24,2,16.6829,4.203,35.5007,7.78552,1.0918,7.7058,-33.8261111,25.75416667
2014/07/24,2,16.6835,3.974,35.499,7.77313,1.0636,8.0873,-33.8261111,25.75416667
2014/07/24,2,16.6847,3.658,35.503,7.7608,1.1101,8.1941,-33.8261111,25.75416667
2014/07/24,2,16.6866,3.324,35.503,7.74462,1.0941,8.0568,-33.8261111,25.75416667
2014/07/24,2,16.6888,3.036,35.5014,7.74983,1.088,7.8584,-33.8261111,25.75416667
2014/07/24,2,16.6903,2.89,35.4988,7.74746,1.088,7.6905,-33.8261111,25.75416667
2014/07/24,2,16.6909,2.897,35.5003,7.74857,1.0895,7.6753,-33.8261111,25.75416667
2014/07/24,2,16.6915,3.016,35.5,7.77012,1.1201,7.9957,-33.8261111,25.75416667
2014/07/24,2,16.6918,3.181,35.4994,7.79558,1.0911,8.0568,-33.8261111,25.75416667
2014/07/24,2,16.6922,3.222,35.4986,7.81605,1.0827,8.0262,-33.8261111,25.75416667
2014/07/24,2,16.6923,3.136,35.4997,7.82712,1.0735,7.9957,-33.8261111,25.75416667
2014/07/24,2,16.6925,2.93,35.4998,7.84271,1.0384,8.0262,-33.8261111,25.75416667
2014/07/24,2,16.6929,2.628,35.4998,7.8336,1.0232,7.8431,-33.8261111,25.75416667
2014/07/24,2,16.6932,2.29,35.5001,7.83344,0.998,7.6295,-33.8261111,25.75416667
2014/07/24,2,16.6937,1.983,35.4998,7.81902,0.9949,7.7058,-33.8261111,25.75416667
2014/07/24,2,16.694,1.786,35.4994,7.80832,0.9949,7.8279,-33.8261111,25.75416667
2014/07/24,2,16.694,1.739,35.4994,7.80707,0.9988,7.6448,-33.8261111,25.75416667
2014/07/24,2,16.694,1.829,35.4995,7.80209,0.9888,7.7363,-33.8261111,25.75416667
2014/07/24,2,16.694,1.999,35.4991,7.81312,0.9904,7.6905,-33.8261111,25.75416667
2014/07/24,2,16.6938,2.207,35.4994,7.82,0.9804,7.7668,-33.8261111,25.75416667
2014/07/24,2,16.6936,2.281,35.4994,7.83114,1.0514,8.0873,-33.8261111,25.75416667
2014/07/24,2,16.6938,2.173,35.4994,7.83101,1.0506,8.2856,-33.8261111,25.75416667
2014/07/24,2,16.6939,1.92,35.4988,7.84363,1.0377,8.2856,-33.8261111,25.75416667
2014/07/24,2,16.6942,1.578,35.5005,7.83552,0.9988,7.9347,-33.8261111,25.75416667
2014/07/24,2,16.6946,1.197,35.5007,7.82709,0.9736,7.9042,-33.8261111,25.75416667
2014/07/24,2,16.6951,0.876,35.5002,7.81121,0.924,7.7974,-33.8261111,25.75416667
2014/07/24,2,16.6953,0.711,35.4998,7.79393,0.982,7.6448,-33.8261111,25.75416667
2014/07/24,2,16.6955,0.698,35.4992,7.78419,0.9431,7.7668,-33.8261111,25.75416667
2014/07/24,2,16.6953,0.825,35.4988,7.79021,0.9576,7.6753,-33.8261111,25.75416667
2014/07/24,2,16.6946,1.009,35.4986,7.80019,0.9316,7.7211,-33.8261111,25.75416667
2014/07/24,2,16.694,1.125,35.4994,7.8052,0.9316,7.7363,-33.8261111,25.75416667
2014/07/24,2,16.6937,1.132,35.4997,7.81266,0.9141,7.7974,-33.8261111,25.75416667
2014/07/24,2,16.6936,1.006,35.4996,7.80604,0.908,7.5685,-33.8261111,25.75416667
2014/07/24,2,16.6939,0.782,35.5008,7.78471,0.8904,7.538,-33.8261111,25.75416667
2014/07/24,2,16.6943,0.509,35.5001,7.75934,0.8813,7.7668,-33.8261111,25.75416667
2014/07/24,3,16.5839,24.576,35.4959,7.6376,1.0415,8.1178,-33.76805556,25.90611111
2014/07/24,3,16.5825,24.513,35.4997,7.64268,1.0209,8.1483,-33.76805556,25.90611111
2014/07/24,3,16.583,24.394,35.5008,7.64364,1.0033,8.0568,-33.76805556,25.90611111
2014/07/24,3,16.5844,24.256,35.5006,7.64424,0.9934,8.1636,-33.76805556,25.90611111
2014/07/24,3,16.586,24.128,35.4983,7.65762,1.0194,7.9652,-33.76805556,25.90611111
2014/07/24,3,16.5865,24.045,35.4966,7.65088,1.0445,7.8889,-33.76805556,25.90611111
2014/07/24,3,16.5858,23.989,35.4967,7.65404,1.0506,7.9805,-33.76805556,25.90611111
2014/07/24,3,16.5852,23.977,35.497,7.65694,1.088,9.2317,-33.76805556,25.90611111
2014/07/24,3,16.5848,24.024,35.4976,7.64754,1.0766,9.1402,-33.76805556,25.90611111
2014/07/24,3,16.5847,24.121,35.496,7.65052,1.0468,8.7434,-33.76805556,25.90611111
2014/07/24,3,16.5839,24.21,35.4949,7.65116,1.0178,8.3467,-33.76805556,25.90611111
2014/07/24,3,16.5825,24.26,35.4938,7.65158,1.0026,7.9652,-33.76805556,25.90611111
2014/07/24,3,16.5803,24.229,35.4906,7.65032,1.0087,7.9347,-33.76805556,25.90611111
2014/07/24,3,16.5767,24.085,35.4958,7.65163,0.9957,7.8126,-33.76805556,25.90611111
2014/07/24,3,16.5754,23.87,35.5025,7.64398,0.985,7.7974,-33.76805556,25.90611111
2014/07/24,3,16.5772,23.608,35.5012,7.63796,0.9949,7.8889,-33.76805556,25.90611111
2014/07/24,3,16.5795,23.351,35.4998,7.61868,1.0201,7.8279,-33.76805556,25.90611111
2014/07/24,3,16.5807,23.146,35.4983,7.61108,1.0476,7.8584,-33.76805556,25.90611111
2014/07/24,3,16.5819,23.064,35.4985,7.60475,1.0682,7.7516,-33.76805556,25.90611111
2014/07/24,3,16.5826,23.102,35.4994,7.59992,1.0422,7.9347,-33.76805556,25.90611111
2014/07/24,3,16.5835,23.259,35.4997,7.60055,1.0331,7.9957,-33.76805556,25.90611111
2014/07/24,3,16.585,23.443,35.5002,7.61621,1.0323,8.3009,-33.76805556,25.90611111
2014/07/24,3,16.5865,23.637,35.4981,7.6345,1.0392,8.1788,-33.76805556,25.90611111
2014/07/24,3,16.5871,23.751,35.4941,7.65211,1.0529,8.1788,-33.76805556,25.90611111
2014/07/24,3,16.5858,23.747,35.4963,7.66504,1.0392,7.9652,-33.76805556,25.90611111
2014/07/24,3,16.5848,23.619,35.5,7.67251,1.0155,7.8584,-33.76805556,25.90611111
2014/07/24,3,16.586,23.397,35.5002,7.67335,1.0064,8.0262,-33.76805556,25.90611111
2014/07/24,3,16.5877,23.13,35.5,7.68535,1.0201,7.9652,-33.76805556,25.90611111
2014/07/24,3,16.5893,22.866,35.4983,7.68589,1.0247,7.9347,-33.76805556,25.90611111
2014/07/24,3,16.5899,22.658,35.4973,7.68834,1.0232,7.9957,-33.76805556,25.90611111
2014/07/24,3,16.59,22.522,35.4973,7.68585,1.0499,7.9957,-33.76805556,25.90611111
2014/07/24,3,16.5899,22.463,35.4971,7.68034,1.0674,7.9042,-33.76805556,25.90611111
2014/07/24,3,16.5899,22.416,35.4955,7.68999,1.0751,7.7821,-33.76805556,25.90611111
2014/07/24,3,16.5892,22.362,35.4955,7.69308,1.0941,7.7516,-33.76805556,25.90611111
2014/07/24,3,16.5882,22.286,35.4969,7.69793,1.1246,7.7058,-33.76805556,25.90611111
2014/07/24,3,16.5879,22.208,35.4999,7.6885,1.1025,7.5837,-33.76805556,25.90611111
2014/07/24,3,16.5892,22.131,35.4981,7.67841,1.1048,7.7058,-33.76805556,25.90611111
2014/07/24,3,16.5899,22.073,35.497,7.68864,1.0987,7.6905,-33.76805556,25.90611111
2014/07/24,3,16.5902,22.048,35.4961,7.6932,1.0964,7.8584,-33.76805556,25.90611111
2014/07/24,3,16.5898,22.041,35.4974,7.68545,1.0766,8.0262,-33.76805556,25.90611111
2014/07/24,3,16.59,22.048,35.4981,7.67624,1.0697,8.1025,-33.76805556,25.90611111
2014/07/24,3,16.5905,22.061,35.4972,7.68576,1.0743,8.1178,-33.76805556,25.90611111
2014/07/24,3,16.5908,22.073,35.497,7.68265,1.0789,8.0262,-33.76805556,25.90611111
2014/07/24,3,16.5907,22.075,35.4979,7.67949,1.0903,7.9957,-33.76805556,25.90611111
2014/07/24,3,16.5912,22.063,35.4984,7.67295,1.0819,7.9805,-33.76805556,25.90611111
2014/07/24,3,16.5919,22.019,35.4985,7.65937,1.0834,7.9042,-33.76805556,25.90611111
2014/07/24,3,16.593,21.954,35.5011,7.64931,1.1208,7.7668,-33.76805556,25.90611111
2014/07/24,3,16.5952,21.868,35.4989,7.64599,1.1521,7.8584,-33.76805556,25.90611111
2014/07/24,3,16.5968,21.747,35.4975,7.64548,1.1369,7.8126,-33.76805556,25.90611111
2014/07/24,3,16.5973,21.597,35.4974,7.62773,1.1163,7.8737,-33.76805556,25.90611111
2014/07/24,3,16.5978,21.427,35.4982,7.6238,1.1147,7.7058,-33.76805556,25.90611111
2014/07/24,3,16.5986,21.25,35.4984,7.62891,1.1155,7.7668,-33.76805556,25.90611111
2014/07/24,3,16.5997,21.093,35.4988,7.63046,1.1163,7.6753,-33.76805556,25.90611111
2014/07/24,3,16.6009,20.972,35.4991,7.64887,1.1117,7.7211,-33.76805556,25.90611111
2014/07/24,3,16.6025,20.887,35.4976,7.65915,1.1094,7.7668,-33.76805556,25.90611111
2014/07/24,3,16.6034,20.842,35.4971,7.67702,1.1117,7.8279,-33.76805556,25.90611111
2014/07/24,3,16.604,20.822,35.4964,7.70103,1.1338,8.0262,-33.76805556,25.90611111
2014/07/24,3,16.6042,20.79,35.4958,7.71537,1.1384,7.7821,-33.76805556,25.90611111
2014/07/24,3,16.6042,20.719,35.4966,7.72678,1.1361,7.7668,-33.76805556,25.90611111
2014/07/24,3,16.6046,20.618,35.4987,7.72618,1.1407,7.8584,-33.76805556,25.90611111
2014/07/24,3,16.6058,20.512,35.4972,7.70656,1.1765,7.7821,-33.76805556,25.90611111
2014/07/24,3,16.6066,20.394,35.4972,7.68494,1.2055,7.599,-33.76805556,25.90611111
2014/07/24,3,16.6074,20.299,35.4977,7.66279,1.2604,8.4077,-33.76805556,25.90611111
2014/07/24,3,16.6085,20.244,35.4977,7.64511,1.2574,8.3925,-33.76805556,25.90611111
2014/07/24,3,16.6095,20.235,35.4972,7.63359,1.22,8.2551,-33.76805556,25.90611111
2014/07/24,3,16.6103,20.251,35.4975,7.6415,1.1765,8.072,-33.76805556,25.90611111
2014/07/24,3,16.6111,20.244,35.4976,7.64678,1.1628,7.9347,-33.76805556,25.90611111
2014/07/24,3,16.6122,20.183,35.5,7.65843,1.1811,7.7821,-33.76805556,25.90611111
2014/07/24,3,16.6144,20.06,35.4996,7.66167,1.1979,7.6295,-33.76805556,25.90611111
2014/07/24,3,16.6165,19.892,35.4985,7.65348,1.1971,7.7974,-33.76805556,25.90611111
2014/07/24,3,16.6184,19.683,35.4996,7.64131,1.1849,7.6753,-33.76805556,25.90611111
2014/07/24,3,16.6207,19.444,35.4999,7.63744,1.2139,7.5685,-33.76805556,25.90611111
2014/07/24,3,16.6235,19.224,35.503,7.62488,1.2757,7.4769,-33.76805556,25.90611111
2014/07/24,3,16.6278,19.065,35.5032,7.62803,1.3467,7.538,-33.76805556,25.90611111
2014/07/24,3,16.6326,19,35.501,7.6517,1.3924,7.5685,-33.76805556,25.90611111
2014/07/24,3,16.6371,19.023,35.516,7.66244,1.4291,7.7516,-33.76805556,25.90611111
2014/07/24,3,16.6478,19.114,35.5007,7.69477,1.4176,7.7363,-33.76805556,25.90611111
2014/07/24,3,16.6537,19.222,35.4901,7.71382,1.3955,7.8279,-33.76805556,25.90611111
2014/07/24,3,16.6526,19.284,35.4996,7.73271,1.365,7.7363,-33.76805556,25.90611111
2014/07/24,3,16.6557,19.264,35.4973,7.75889,1.3886,7.5837,-33.76805556,25.90611111
2014/07/24,3,16.6579,19.179,35.4968,7.77349,1.3779,7.4464,-33.76805556,25.90611111
2014/07/24,3,16.6605,19.022,35.4931,7.77953,1.3757,7.4464,-33.76805556,25.90611111
2014/07/24,3,16.661,18.868,35.4926,7.78945,1.4161,7.4769,-33.76805556,25.90611111
2014/07/24,3,16.6613,18.736,35.5027,7.78888,1.5153,7.2328,-33.76805556,25.90611111
2014/07/24,3,16.6655,18.673,35.4965,7.77969,1.59,7.1412,-33.76805556,25.90611111
2014/07/24,3,16.6685,18.677,35.498,7.7664,1.5679,7.2023,-33.76805556,25.90611111
2014/07/24,3,16.6714,18.709,35.497,7.75422,1.545,7.2633,-33.76805556,25.90611111
2014/07/24,3,16.6741,18.717,35.4958,7.74535,1.4886,7.2633,-33.76805556,25.90611111
2014/07/24,3,16.6764,18.655,35.4963,7.73878,1.4954,7.3396,-33.76805556,25.90611111
2014/07/24,3,16.6791,18.527,35.4986,7.74961,1.4649,7.66,-33.76805556,25.90611111
2014/07/24,3,16.6826,18.348,35.4972,7.73852,1.4497,7.7668,-33.76805556,25.90611111
2014/07/24,3,16.6857,18.139,35.4973,7.74298,1.4481,7.5074,-33.76805556,25.90611111
2014/07/24,3,16.6887,17.943,35.4966,7.77111,1.439,7.3701,-33.76805556,25.90611111
2014/07/24,3,16.6916,17.808,35.4952,7.76539,1.442,7.3091,-33.76805556,25.90611111
2014/07/24,3,16.6938,17.737,35.4928,7.79343,1.4634,7.3396,-33.76805556,25.90611111
2014/07/24,3,16.6949,17.703,35.4942,7.79662,1.4893,7.1717,-33.76805556,25.90611111
2014/07/24,3,16.6966,17.667,35.4967,7.79876,1.5366,7.0344,-33.76805556,25.90611111
2014/07/24,3,16.6992,17.598,35.4971,7.79854,1.545,6.9276,-33.76805556,25.90611111
2014/07/24,3,16.7025,17.492,35.4942,7.80004,1.5611,6.8818,-33.76805556,25.90611111
2014/07/24,3,16.7044,17.364,35.4937,7.79749,1.5519,7.0192,-33.76805556,25.90611111
2014/07/24,3,16.706,17.232,35.4936,7.79464,1.5694,7.3396,-33.76805556,25.90611111
2014/07/24,3,16.7078,17.111,35.4948,7.79516,1.5778,7.3091,-33.76805556,25.90611111
2014/07/24,3,16.71,17.021,35.4947,7.79085,1.5694,7.3854,-33.76805556,25.90611111
2014/07/24,3,16.7122,16.947,35.4939,7.79146,1.59,7.3091,-33.76805556,25.90611111
2014/07/24,3,16.7139,16.898,35.4924,7.79086,1.5809,7.4006,-33.76805556,25.90611111
2014/07/24,3,16.7148,16.84,35.4917,7.8073,1.542,7.4617,-33.76805556,25.90611111
2014/07/24,3,16.7158,16.771,35.4919,7.80675,1.574,7.3091,-33.76805556,25.90611111
2014/07/24,3,16.717,16.674,35.4961,7.80134,1.5778,7.1717,-33.76805556,25.90611111
2014/07/24,3,16.7194,16.528,35.4956,7.79178,1.5504,7.0802,-33.76805556,25.90611111
2014/07/24,3,16.7218,16.347,35.4945,7.77908,1.5893,7.0649,-33.76805556,25.90611111
2014/07/24,3,16.7239,16.157,35.4954,7.77442,1.5641,6.9123,-33.76805556,25.90611111
2014/07/24,3,16.7262,15.98,35.4965,7.76913,1.5397,6.9123,-33.76805556,25.90611111
2014/07/24,3,16.7292,15.849,35.4955,7.76265,1.5679,7.0954,-33.76805556,25.90611111
2014/07/24,3,16.7318,15.784,35.4944,7.7562,1.5527,6.9734,-33.76805556,25.90611111
2014/07/24,3,16.7337,15.802,35.4932,7.76286,1.5549,6.9886,-33.76805556,25.90611111
2014/07/24,3,16.7352,15.868,35.4934,7.76596,1.5237,7.0497,-33.76805556,25.90611111
2014/07/24,3,16.7366,15.977,35.4919,7.77101,1.5328,7.126,-33.76805556,25.90611111
2014/07/24,3,16.7374,16.067,35.4914,7.78205,1.5366,7.0802,-33.76805556,25.90611111
2014/07/24,3,16.7378,16.098,35.4913,7.78826,1.5153,7.0192,-33.76805556,25.90611111
2014/07/24,3,16.738,16.028,35.4909,7.79572,1.5366,7.0497,-33.76805556,25.90611111
2014/07/24,3,16.7381,15.856,35.4916,7.80772,1.5351,7.0802,-33.76805556,25.90611111
2014/07/24,3,16.7384,15.614,35.4912,7.80951,1.5267,7.126,-33.76805556,25.90611111
2014/07/24,3,16.7389,15.358,35.4919,7.81247,1.5115,7.0192,-33.76805556,25.90611111
2014/07/24,3,16.7393,15.137,35.4913,7.8042,1.5221,7.1565,-33.76805556,25.90611111
2014/07/24,3,16.7396,15.009,35.4912,7.80094,1.5229,7.1412,-33.76805556,25.90611111
2014/07/24,3,16.7396,15.025,35.4903,7.79935,1.5038,7.2633,-33.76805556,25.90611111
2014/07/24,3,16.7394,15.13,35.49,7.79262,1.5137,7.126,-33.76805556,25.90611111
2014/07/24,3,16.7387,15.275,35.4896,7.80405,1.5267,7.2175,-33.76805556,25.90611111
2014/07/24,3,16.7382,15.329,35.4902,7.81104,1.5206,7.1412,-33.76805556,25.90611111
2014/07/24,3,16.7378,15.244,35.4906,7.82218,1.5107,7.0802,-33.76805556,25.90611111
2014/07/24,3,16.738,14.998,35.4922,7.83652,1.4794,7.0039,-33.76805556,25.90611111
2014/07/24,3,16.7386,14.673,35.4909,7.84158,1.4451,7.0497,-33.76805556,25.90611111
2014/07/24,3,16.7391,14.337,35.491,7.84641,1.4359,6.9581,-33.76805556,25.90611111
2014/07/24,3,16.7392,14.057,35.4885,7.83269,1.439,7.0192,-33.76805556,25.90611111
2014/07/24,3,16.738,13.895,35.4901,7.84332,1.4596,7.0344,-33.76805556,25.90611111
2014/07/24,3,16.7373,13.88,35.4894,7.84014,1.4535,7.0802,-33.76805556,25.90611111
2014/07/24,3,16.7365,13.982,35.4862,7.83745,1.4748,7.0039,-33.76805556,25.90611111
2014/07/24,3,16.7351,14.112,35.487,7.83598,1.4939,6.9123,-33.76805556,25.90611111
2014/07/24,3,16.7335,14.196,35.4891,7.83212,1.5069,7.0192,-33.76805556,25.90611111
2014/07/24,3,16.7323,14.178,35.4901,7.83799,1.5031,7.1565,-33.76805556,25.90611111
2014/07/24,3,16.7318,14.034,35.4916,7.83216,1.5038,7.2328,-33.76805556,25.90611111
2014/07/24,3,16.7321,13.819,35.4931,7.8286,1.4985,7.0954,-33.76805556,25.90611111
2014/07/24,3,16.733,13.564,35.4928,7.81595,1.4977,7.0192,-33.76805556,25.90611111
2014/07/24,3,16.7338,13.315,35.4928,7.80669,1.5313,7.2786,-33.76805556,25.90611111
2014/07/24,3,16.7348,13.121,35.4925,7.79622,1.5343,7.4464,-33.76805556,25.90611111
2014/07/24,3,16.7358,13.013,35.4912,7.79156,1.5649,7.4311,-33.76805556,25.90611111
2014/07/24,3,16.7364,12.982,35.4907,7.78503,1.5641,7.187,-33.76805556,25.90611111
2014/07/24,3,16.7367,12.984,35.49,7.77901,1.5626,6.9886,-33.76805556,25.90611111
2014/07/24,3,16.7367,12.982,35.4902,7.78037,1.5504,6.9581,-33.76805556,25.90611111
2014/07/24,3,16.7367,12.945,35.4888,7.78037,1.5649,6.9886,-33.76805556,25.90611111
2014/07/24,3,16.7369,12.861,35.4892,7.78236,1.5656,6.8208,-33.76805556,25.90611111
2014/07/24,3,16.7371,12.75,35.4909,7.78465,1.5664,6.9734,-33.76805556,25.90611111
2014/07/24,3,16.7377,12.63,35.4906,7.79489,1.5549,7.2023,-33.76805556,25.90611111
2014/07/24,3,16.7382,12.527,35.4902,7.80346,1.6,7.4769,-33.76805556,25.90611111
2014/07/24,3,16.7386,12.459,35.4899,7.80042,1.7472,7.3701,-33.76805556,25.90611111
2014/07/24,3,16.7386,12.412,35.4894,7.80461,1.7419,7.248,-33.76805556,25.90611111
2014/07/24,3,16.7387,12.387,35.4884,7.80217,1.7167,7.1565,-33.76805556,25.90611111
2014/07/24,3,16.7385,12.376,35.4884,7.80778,1.6694,7.0192,-33.76805556,25.90611111
2014/07/24,3,16.7382,12.361,35.4872,7.8131,1.6328,7.0192,-33.76805556,25.90611111
2014/07/24,3,16.7378,12.342,35.4888,7.81841,1.6221,6.8971,-33.76805556,25.90611111
2014/07/24,3,16.7376,12.309,35.4894,7.82268,1.6732,6.8208,-33.76805556,25.90611111
2014/07/24,3,16.7375,12.248,35.4902,7.82128,1.7831,7.0802,-33.76805556,25.90611111
2014/07/24,3,16.738,12.15,35.4911,7.82554,1.78,7.0344,-33.76805556,25.90611111
2014/07/24,3,16.7387,12.015,35.4895,7.82506,1.7945,7.0192,-33.76805556,25.90611111
2014/07/24,3,16.7395,11.84,35.491,7.81864,1.8006,6.9581,-33.76805556,25.90611111
2014/07/24,3,16.7405,11.634,35.4897,7.80825,1.7701,7.1717,-33.76805556,25.90611111
2014/07/24,3,16.7413,11.423,35.4884,7.79977,1.7167,7.1107,-33.76805556,25.90611111
2014/07/24,3,16.742,11.229,35.4883,7.80052,1.661,7.3091,-33.76805556,25.90611111
2014/07/24,3,16.7416,11.063,35.4896,7.79853,1.6679,7.1412,-33.76805556,25.90611111
2014/07/24,3,16.7419,10.933,35.4904,7.80811,1.7373,7.0802,-33.76805556,25.90611111
2014/07/24,3,16.7424,10.857,35.4887,7.80532,1.78,7.0192,-33.76805556,25.90611111
2014/07/24,3,16.7427,10.83,35.4895,7.81153,1.9151,7.2023,-33.76805556,25.90611111
2014/07/24,3,16.7429,10.86,35.4902,7.82702,1.8693,7.3091,-33.76805556,25.90611111
2014/07/24,3,16.7436,10.929,35.4903,7.82765,1.8479,7.3091,-33.76805556,25.90611111
2014/07/24,3,16.7446,10.99,35.4898,7.83646,1.8052,7.248,-33.76805556,25.90611111
2014/07/24,3,16.7454,11.02,35.4891,7.82884,1.7777,7.1717,-33.76805556,25.90611111
2014/07/24,3,16.7458,10.982,35.4892,7.82599,1.7434,7.0802,-33.76805556,25.90611111
2014/07/24,3,16.7463,10.854,35.4897,7.81247,1.7342,7.0192,-33.76805556,25.90611111
2014/07/24,3,16.7471,10.667,35.4886,7.80957,1.751,7.0954,-33.76805556,25.90611111
2014/07/24,3,16.7478,10.46,35.4876,7.80116,1.7403,7.1107,-33.76805556,25.90611111
2014/07/24,3,16.7483,10.266,35.4886,7.79622,1.7442,7.1107,-33.76805556,25.90611111
2014/07/24,3,16.7486,10.131,35.4887,7.80217,1.7648,7.2938,-33.76805556,25.90611111
2014/07/24,3,16.7489,10.064,35.4877,7.80131,1.8136,7.3243,-33.76805556,25.90611111
2014/07/24,3,16.7487,10.055,35.4877,7.80645,1.8037,7.3091,-33.76805556,25.90611111
2014/07/24,3,16.7485,10.061,35.4884,7.80967,1.7587,7.248,-33.76805556,25.90611111
2014/07/24,3,16.7485,10.037,35.4876,7.81282,1.7358,7.0954,-33.76805556,25.90611111
2014/07/24,3,16.7488,9.958,35.4893,7.82285,1.7655,7.1107,-33.76805556,25.90611111
