ccode,country.name,year,value
332,Haiti,1963,83.815574
340,Honduras,1963,54.500069
348,Hungary,1963,20.179102
352,Iceland,1963,19.952714
356,India,1963,76.643468
364,Iran,1963,91.178166
368,Iraq,1963,93.794192
372,Ireland,1963,16.72387
376,Israel,1963,31.375486
380,Italy,1963,23.835689
388,Jamaica,1963,18.621959
392,Japan,1963,14.251631
400,Jordan,1963,74.437306
404,Kenya,1963,69.400339
418,Laos,1963,70.237895
422,Lebanon,1963,53.630006
426,Lesotho,1963,35.884799
430,Liberia,1963,89.69876
434,Libya,1963,80.901744
450,Madagascar,1963,66.720414
454,Malawi,1963,62.061181
458,Malaysia,1963,53.865929
466,Mali,1963,96.99729
478,Mauritania,1963,65.400393
480,Mauritius,1963,52.011307
484,Mexico,1963,44.760858
504,Morocco,1963,89.826768
508,Mozambique,1963,86.576713
104,Myanmar,1963,76.73642
516,Namibia,1963,58.390571
524,Nepal,1963,96.379876
528,Netherlands,1963,17.463612
554,New Zealand,1963,18.214333
558,Nicaragua,1963,56.149549
562,Niger,1963,99.118031
566,Nigeria,1963,78.538426
408,North Korea,1963,40.004971
578,Norway,1963,16.345427
586,Pakistan,1963,85.73683
591,Panama,1963,38.271169
600,Paraguay,1963,28.156334
604,Peru,1963,44.11204
608,Philippines,1963,36.625056
616,Poland,1963,53.243445
620,Portugal,1963,46.656574
642,Romania,1963,40.81319
646,Rwanda,1963,85.043341
682,Saudi Arabia,1963,65.862657
686,Senegal,1963,93.371791
690,Seychelles,1963,19.631102
694,Sierra Leone,1963,91.625533
702,Singapore,1963,53.574424
706,Somalia,1963,96.695912
710,South Africa,1963,49.31789
410,South Korea,1963,45.20924
724,Spain,1963,20.580756
144,Sri Lanka,1963,41.472128
748,Swaziland,1963,69.7
752,Sweden,1963,16.086835
756,Switzerland,1963,11.274469
760,Syria,1963,71.839039
834,Tanzania,1963,69.350965
764,Thailand,1963,34.717551
270,The Gambia,1963,95.270348
768,Togo,1963,89.398324
780,Trinidad and Tobago,1963,15.079393
788,Tunisia,1963,87.510395
792,Turkey,1963,70.902128
800,Uganda,1963,69.826641
826,United Kingdom,1963,17.477591
840,United States,1963,21.190189
858,Uruguay,1963,24.161537
862,Venezuela,1963,43.167028
704,Vietnam,1963,45.877556
894,Zambia,1963,62.138232
716,Zimbabwe,1963,47.773421
4,Afghanistan,1964,94.522315
12,Algeria,1964,84.280623
24,Angola,1964,97.625111
32,Argentina,1964,21.91253
36,Australia,1964,15.801977
40,Austria,1964,19.565407
50,Bangladesh,1964,76.598009
52,Barbados,1964,13.490345
56,Belgium,1964,19.167674
204,Benin,1964,92.605412
68,Bolivia,1964,57.072642
72,Botswana,1964,68.145945
76,Brazil,1964,48.058104
100,Bulgaria,1964,34.470643
854,Burkina Faso,1964,99.537027
108,Burundi,1964,87.765136
116,Cambodia,1964,22.732771
120,Cameroon,1964,78.451093
124,Canada,1964,21.549124
140,Central African Republic,1964,86.934105
148,Chad,1964,86.745573
152,Chile,1964,22.723267
156,China,1964,50.639973
170,Colombia,1964,35.61945
178,Congo,1964,77.486415
180,"Congo, DRC",1964,77.524741
188,Costa Rica,1964,32.147726
384,Cote d'Ivoire,1964,96.306251
192,Cuba,1964,41.358909
196,Cyprus,1964,31.501141
208,Denmark,1964,14.691992
214,Dominican Republic,1964,47.619483
218,Ecuador,1964,40.007336
818,Egypt,1964,90.65185
222,El Salvador,1964,56.875042
242,Fiji,1964,30.84214
246,Finland,1964,13.819209
250,France,1964,19.997962
266,Gabon,1964,59.688001
276,Germany,1964,24.045425
288,Ghana,1964,78.061968
300,Greece,1964,28.410466
320,Guatemala,1964,67.824147
324,Guinea,1964,93.846735
328,Guyana,1964,11.535999
332,Haiti,1964,83.220765
340,Honduras,1964,54.126697
348,Hungary,1964,19.775753
352,Iceland,1964,20.395418
356,India,1964,76.180151
364,Iran,1964,90.313619
368,Iraq,1964,92.311726
372,Ireland,1964,16.792073
376,Israel,1964,30.869895
380,Italy,1964,23.989464
388,Jamaica,1964,17.908117
392,Japan,1964,14.01136
400,Jordan,1964,71.243813
404,Kenya,1964,68.854682
418,Laos,1964,70.350289
422,Lebanon,1964,53.237638
426,Lesotho,1964,34.36896
430,Liberia,1964,89.398787
434,Libya,1964,80.280262
450,Madagascar,1964,66.26919
454,Malawi,1964,61.96787
458,Malaysia,1964,53.00712
466,Mali,1964,96.774141
478,Mauritania,1964,66.371497
480,Mauritius,1964,49.734458
484,Mexico,1964,44.130778
504,Morocco,1964,89.187937
508,Mozambique,1964,85.964002
104,Myanmar,1964,76.272499
516,Namibia,1964,58.267023
524,Nepal,1964,96.200915
528,Netherlands,1964,17.495705
554,New Zealand,1964,18.335251
558,Nicaragua,1964,55.757838
562,Niger,1964,98.942971
566,Nigeria,1964,77.981031
408,North Korea,1964,40.797837
578,Norway,1964,16.476509
586,Pakistan,1964,85.557118
591,Panama,1964,38.437131
600,Paraguay,1964,28.935361
604,Peru,1964,43.459029
608,Philippines,1964,36.574807
616,Poland,1964,51.913882
620,Portugal,1964,45.079069
642,Romania,1964,40.791642
646,Rwanda,1964,82.680701
682,Saudi Arabia,1964,66.387229
686,Senegal,1964,92.741939
690,Seychelles,1964,19.487143
694,Sierra Leone,1964,91.215169
702,Singapore,1964,52.129872
706,Somalia,1964,96.654669
710,South Africa,1964,48.544416
410,South Korea,1964,44.282245
724,Spain,1964,22.212503
144,Sri Lanka,1964,40.325202
748,Swaziland,1964,68.4
752,Sweden,1964,16.108133
756,Switzerland,1964,11.031904
760,Syria,1964,71.170252
834,Tanzania,1964,69.39966
764,Thailand,1964,34.66153
270,The Gambia,1964,94.855517
768,Togo,1964,88.385609
780,Trinidad and Tobago,1964,12.586746
788,Tunisia,1964,85.724828
792,Turkey,1964,70.085873
800,Uganda,1964,69.651321
826,United Kingdom,1964,17.505146
840,United States,1964,21.284261
858,Uruguay,1964,24.646244
862,Venezuela,1964,43.358376
704,Vietnam,1964,47.178786
894,Zambia,1964,61.682693
716,Zimbabwe,1964,47.262857
4,Afghanistan,1965,94.34512
12,Algeria,1965,83.867689
24,Angola,1965,97.287976
32,Argentina,1965,21.403714
36,Australia,1965,15.737894
40,Austria,1965,18.967383
50,Bangladesh,1965,76.345873
52,Barbados,1965,14.1612
56,Belgium,1965,18.888829
204,Benin,1965,92.533788
68,Bolivia,1965,56.130604
72,Botswana,1965,67.114647
76,Brazil,1965,47.275388
100,Bulgaria,1965,33.861898
854,Burkina Faso,1965,99.615693
108,Burundi,1965,87.93785
116,Cambodia,1965,22.288018
120,Cameroon,1965,78.15184
124,Canada,1965,21.750892
140,Central African Republic,1965,86.543138
148,Chad,1965,86.389332
152,Chile,1965,22.24277
156,China,1965,50.740477
170,Colombia,1965,34.906927
178,Congo,1965,76.353369
180,"Congo, DRC",1965,77.262455
188,Costa Rica,1965,31.205176
384,Cote d'Ivoire,1965,96.321648
192,Cuba,1965,41.043222
196,Cyprus,1965,30.660248
208,Denmark,1965,14.414898
214,Dominican Republic,1965,46.769431
218,Ecuador,1965,39.294389
818,Egypt,1965,90.382059
222,El Salvador,1965,56.103948
242,Fiji,1965,30.52503
246,Finland,1965,14.332216
250,France,1965,20.322171
266,Gabon,1965,59.528813
276,Germany,1965,23.563316
288,Ghana,1965,77.0308
300,Greece,1965,28.245449
320,Guatemala,1965,67.167108
324,Guinea,1965,92.863963
328,Guyana,1965,10.226725
332,Haiti,1965,82.903097
340,Honduras,1965,52.026982
348,Hungary,1965,19.492331
352,Iceland,1965,20.655547
356,India,1965,76.501107
364,Iran,1965,89.949936
368,Iraq,1965,91.404666
372,Ireland,1965,16.96356
376,Israel,1965,30.529876
380,Italy,1965,23.92461
388,Jamaica,1965,16.658228
392,Japan,1965,13.335032
400,Jordan,1965,71.236967
404,Kenya,1965,67.651774
418,Laos,1965,69.667023
422,Lebanon,1965,50.318721
426,Lesotho,1965,33.494721
430,Liberia,1965,89.033909
434,Libya,1965,79.112973
450,Madagascar,1965,66.236036
454,Malawi,1965,61.453867
458,Malaysia,1965,52.151317
466,Mali,1965,96.79072
478,Mauritania,1965,66.050228
480,Mauritius,1965,49.497433
484,Mexico,1965,43.555538
504,Morocco,1965,89.054862
508,Mozambique,1965,84.999353
104,Myanmar,1965,75.628649
516,Namibia,1965,57.021745
524,Nepal,1965,96.199829
528,Netherlands,1965,17.59878
554,New Zealand,1965,18.562149
558,Nicaragua,1965,55.153604
562,Niger,1965,98.838231
566,Nigeria,1965,77.679536
408,North Korea,1965,39.358871
578,Norway,1965,16.25284
586,Pakistan,1965,85.280345
591,Panama,1965,38.204636
600,Paraguay,1965,28.420733
604,Peru,1965,42.671537
608,Philippines,1965,35.974624
616,Poland,1965,50.184889
620,Portugal,1965,45.231638
642,Romania,1965,40.679716
646,Rwanda,1965,82.342121
682,Saudi Arabia,1965,66.08891
686,Senegal,1965,92.075236
690,Seychelles,1965,19.418598
694,Sierra Leone,1965,91.078658
702,Singapore,1965,50.932237
706,Somalia,1965,96.666776
710,South Africa,1965,47.968971
410,South Korea,1965,43.5378
724,Spain,1965,23.848786
144,Sri Lanka,1965,39.367339
748,Swaziland,1965,67.1
752,Sweden,1965,16.069459
756,Switzerland,1965,10.829811
760,Syria,1965,70.439773
834,Tanzania,1965,69.521426
764,Thailand,1965,33.782636
270,The Gambia,1965,94.837576
768,Togo,1965,87.97082
780,Trinidad and Tobago,1965,13.450292
788,Tunisia,1965,85.208501
792,Turkey,1965,69.043981
800,Uganda,1965,68.563363
826,United Kingdom,1965,17.335115
840,United States,1965,20.989731
858,Uruguay,1965,24.135563
862,Venezuela,1965,41.806364
704,Vietnam,1965,45.66467
894,Zambia,1965,60.883324
716,Zimbabwe,1965,46.488974
4,Afghanistan,1966,94.063372
12,Algeria,1966,82.982976
24,Angola,1966,96.968131
32,Argentina,1966,21.126138
36,Australia,1966,15.753542
40,Austria,1966,18.441778
50,Bangladesh,1966,76.014239
52,Barbados,1966,14.61552
56,Belgium,1966,18.763592
204,Benin,1966,92.333618
68,Bolivia,1966,54.627505
72,Botswana,1966,66.157851
76,Brazil,1966,46.534455
100,Bulgaria,1966,33.096587
854,Burkina Faso,1966,99.467522
108,Burundi,1966,87.97481
116,Cambodia,1966,21.786668
120,Cameroon,1966,77.660372
124,Canada,1966,21.984481
140,Central African Republic,1966,86.016502
148,Chad,1966,85.605699
152,Chile,1966,21.868414
156,China,1966,49.460045
170,Colombia,1966,34.503577
178,Congo,1966,75.489111
180,"Congo, DRC",1966,76.955317
188,Costa Rica,1966,30.415343
384,Cote d'Ivoire,1966,96.161373
192,Cuba,1966,40.87575
196,Cyprus,1966,30.382222
208,Denmark,1966,14.087156
214,Dominican Republic,1966,46.461636
218,Ecuador,1966,38.569996
818,Egypt,1966,89.595929
222,El Salvador,1966,55.532721
242,Fiji,1966,30.452762
246,Finland,1966,15.06052
250,France,1966,20.763468
266,Gabon,1966,58.97712
276,Germany,1966,23.005348
288,Ghana,1966,74.598803
300,Greece,1966,27.993729
320,Guatemala,1966,66.542895
324,Guinea,1966,91.845238
328,Guyana,1966,9.822359
332,Haiti,1966,82.452649
340,Honduras,1966,50.476406
348,Hungary,1966,19.130337
352,Iceland,1966,20.702762
356,India,1966,76.569238
364,Iran,1966,89.237421
368,Iraq,1966,90.40341
372,Ireland,1966,17.063274
376,Israel,1966,30.199059
380,Italy,1966,24.027392
388,Jamaica,1966,15.877962
392,Japan,1966,12.927531
400,Jordan,1966,70.264444
404,Kenya,1966,66.464232
418,Laos,1966,68.989752
422,Lebanon,1966,49.822493
426,Lesotho,1966,33.785108
430,Liberia,1966,89.163419
434,Libya,1966,77.498959
450,Madagascar,1966,65.997517
454,Malawi,1966,58.668027
458,Malaysia,1966,51.470831
466,Mali,1966,96.644829
478,Mauritania,1966,65.690151
480,Mauritius,1966,48.930773
484,Mexico,1966,42.884258
504,Morocco,1966,88.569386
508,Mozambique,1966,84.647763
104,Myanmar,1966,74.999844
516,Namibia,1966,55.516962
524,Nepal,1966,95.868173
528,Netherlands,1966,17.715942
554,New Zealand,1966,18.534263
558,Nicaragua,1966,55.029312
562,Niger,1966,98.511685
566,Nigeria,1966,77.456858
408,North Korea,1966,37.91477
578,Norway,1966,16.121253
586,Pakistan,1966,84.931614
591,Panama,1966,37.84823
600,Paraguay,1966,28.051324
604,Peru,1966,42.078271
608,Philippines,1966,35.150365
616,Poland,1966,48.878301
620,Portugal,1966,45.400553
642,Romania,1966,40.366012
646,Rwanda,1966,82.131228
682,Saudi Arabia,1966,65.732916
686,Senegal,1966,91.201422
690,Seychelles,1966,19.306988
694,Sierra Leone,1966,90.773504
702,Singapore,1966,49.284118
706,Somalia,1966,96.600187
710,South Africa,1966,47.284817
410,South Korea,1966,42.445974
724,Spain,1966,22.771068
144,Sri Lanka,1966,37.683132
748,Swaziland,1966,65.3
752,Sweden,1966,16.12324
756,Switzerland,1966,10.681546
760,Syria,1966,69.443572
834,Tanzania,1966,69.413323
764,Thailand,1966,33.176578
270,The Gambia,1966,94.752837
768,Togo,1966,87.384122
780,Trinidad and Tobago,1966,13.92783
788,Tunisia,1966,84.143265
792,Turkey,1966,67.999378
800,Uganda,1966,67.840213
826,United Kingdom,1966,17.210201
840,United States,1966,20.565386
858,Uruguay,1966,23.955155
862,Venezuela,1966,40.336162
704,Vietnam,1966,44.410043
894,Zambia,1966,60.387342
716,Zimbabwe,1966,45.591199
4,Afghanistan,1967,93.732647
12,Algeria,1967,82.12106
24,Angola,1967,96.509197
32,Argentina,1967,20.842547
36,Australia,1967,15.766734
40,Austria,1967,17.822029
50,Bangladesh,1967,75.671696
52,Barbados,1967,15.005472
56,Belgium,1967,18.642024
204,Benin,1967,92.138915
68,Bolivia,1967,53.167427
72,Botswana,1967,65.093736
76,Brazil,1967,45.749808
100,Bulgaria,1967,32.380702
854,Burkina Faso,1967,99.34133
108,Burundi,1967,87.973471
116,Cambodia,1967,21.324718
120,Cameroon,1967,77.002043
124,Canada,1967,21.729286
140,Central African Republic,1967,85.311035
148,Chad,1967,84.825134
152,Chile,1967,21.477127
156,China,1967,48.591481
170,Colombia,1967,34.144803
178,Congo,1967,74.573527
180,"Congo, DRC",1967,76.554226
188,Costa Rica,1967,29.663946
384,Cote d'Ivoire,1967,95.940103
192,Cuba,1967,40.646164
196,Cyprus,1967,30.118341
208,Denmark,1967,13.752712
214,Dominican Republic,1967,46.117249
218,Ecuador,1967,37.87371
818,Egypt,1967,88.866447
222,El Salvador,1967,54.881982
242,Fiji,1967,30.265893
246,Finland,1967,15.785534
250,France,1967,21.193283
266,Gabon,1967,58.342349
276,Germany,1967,22.41487
288,Ghana,1967,72.325338
300,Greece,1967,27.75704
320,Guatemala,1967,65.995245
324,Guinea,1967,89.644397
328,Guyana,1967,9.649314
332,Haiti,1967,82.02876
340,Honduras,1967,48.719767
348,Hungary,1967,18.734665
352,Iceland,1967,20.981431
356,India,1967,76.545496
364,Iran,1967,88.395804
368,Iraq,1967,89.469759
372,Ireland,1967,17.245327
376,Israel,1967,29.904832
380,Italy,1967,24.12994
388,Jamaica,1967,15.171171
392,Japan,1967,12.589211
400,Jordan,1967,69.379847
404,Kenya,1967,65.401277
418,Laos,1967,68.26719
422,Lebanon,1967,48.690788
426,Lesotho,1967,34.04396
430,Liberia,1967,88.925881
434,Libya,1967,75.856468
450,Madagascar,1967,65.699145
454,Malawi,1967,55.921145
458,Malaysia,1967,50.552912
466,Mali,1967,96.481579
478,Mauritania,1967,65.377647
480,Mauritius,1967,48.373817
484,Mexico,1967,42.155023
504,Morocco,1967,88.141474
508,Mozambique,1967,84.140968
104,Myanmar,1967,74.146512
516,Namibia,1967,54.066519
524,Nepal,1967,95.543569
528,Netherlands,1967,17.762461
554,New Zealand,1967,18.556193
558,Nicaragua,1967,54.778243
562,Niger,1967,98.202556
566,Nigeria,1967,77.235344
408,North Korea,1967,36.842351
578,Norway,1967,15.966782
586,Pakistan,1967,84.582701
591,Panama,1967,37.50039
600,Paraguay,1967,27.711512
604,Peru,1967,41.340922
608,Philippines,1967,34.264871
616,Poland,1967,47.324137
620,Portugal,1967,45.523814
642,Romania,1967,40.036172
646,Rwanda,1967,81.883599
682,Saudi Arabia,1967,65.370563
686,Senegal,1967,90.366668
690,Seychelles,1967,19.064196
694,Sierra Leone,1967,90.482407
702,Singapore,1967,47.718682
706,Somalia,1967,96.630663
710,South Africa,1967,46.55478
410,South Korea,1967,41.27572
724,Spain,1967,21.800965
144,Sri Lanka,1967,36.183191
748,Swaziland,1967,63.4
752,Sweden,1967,16.195207
756,Switzerland,1967,10.569951
760,Syria,1967,68.457219
834,Tanzania,1967,69.311206
764,Thailand,1967,32.619555
270,The Gambia,1967,94.668921
768,Togo,1967,86.80939
780,Trinidad and Tobago,1967,14.217584
788,Tunisia,1967,82.974683
792,Turkey,1967,66.903673
800,Uganda,1967,67.09156
826,United Kingdom,1967,17.045015
840,United States,1967,20.152201
858,Uruguay,1967,23.654565
862,Venezuela,1967,38.957301
704,Vietnam,1967,43.247745
894,Zambia,1967,59.690567
716,Zimbabwe,1967,44.758085
4,Afghanistan,1968,93.362505
12,Algeria,1968,81.304256
24,Angola,1968,96.026448
32,Argentina,1968,20.676658
36,Australia,1968,15.80099
40,Austria,1968,17.243618
50,Bangladesh,1968,75.448377
52,Barbados,1968,15.291683
56,Belgium,1968,18.604744
204,Benin,1968,91.966595
68,Bolivia,1968,52.045083
72,Botswana,1968,63.973052
76,Brazil,1968,45.071942
100,Bulgaria,1968,31.805892
854,Burkina Faso,1968,99.253441
108,Burundi,1968,87.862999
116,Cambodia,1968,20.906073
120,Cameroon,1968,76.256767
124,Canada,1968,21.748311
140,Central African Republic,1968,84.537532
148,Chad,1968,84.05141
152,Chile,1968,20.907483
156,China,1968,47.70581
170,Colombia,1968,34.005985
178,Congo,1968,73.679503
180,"Congo, DRC",1968,76.319739
188,Costa Rica,1968,28.914058
384,Cote d'Ivoire,1968,95.655334
192,Cuba,1968,40.528393
196,Cyprus,1968,29.931016
208,Denmark,1968,13.466031
214,Dominican Republic,1968,45.684206
218,Ecuador,1968,37.570258
818,Egypt,1968,88.241182
222,El Salvador,1968,53.854357
242,Fiji,1968,30.045042
246,Finland,1968,16.514833
250,France,1968,21.595163
266,Gabon,1968,57.698409
276,Germany,1968,21.939179
288,Ghana,1968,70.385979
300,Greece,1968,27.503311
320,Guatemala,1968,65.472941
324,Guinea,1968,88.442971
328,Guyana,1968,9.734412
332,Haiti,1968,81.674612
340,Honduras,1968,46.732384
348,Hungary,1968,18.374912
352,Iceland,1968,21.153192
356,India,1968,76.406769
364,Iran,1968,87.476315
368,Iraq,1968,88.66063
372,Ireland,1968,17.388642
376,Israel,1968,29.714398
380,Italy,1968,24.280774
388,Jamaica,1968,14.591087
392,Japan,1968,12.458999
400,Jordan,1968,67.518618
404,Kenya,1968,64.446337
418,Laos,1968,67.478836
422,Lebanon,1968,48.056805
426,Lesotho,1968,34.20525
430,Liberia,1968,88.569439
434,Libya,1968,74.256902
450,Madagascar,1968,65.541497
454,Malawi,1968,53.297243
458,Malaysia,1968,49.764602
466,Mali,1968,96.315
478,Mauritania,1968,65.128896
480,Mauritius,1968,47.832082
484,Mexico,1968,41.47899
504,Morocco,1968,87.720198
508,Mozambique,1968,83.585619
104,Myanmar,1968,73.370342
516,Namibia,1968,52.77341
524,Nepal,1968,95.172059
528,Netherlands,1968,17.829904
554,New Zealand,1968,18.597428
558,Nicaragua,1968,54.344251
562,Niger,1968,97.959395
566,Nigeria,1968,77.016321
408,North Korea,1968,36.236968
578,Norway,1968,15.967997
586,Pakistan,1968,84.281961
591,Panama,1968,37.161345
600,Paraguay,1968,27.50591
604,Peru,1968,40.68249
608,Philippines,1968,33.434046
616,Poland,1968,45.413035
620,Portugal,1968,45.716144
642,Romania,1968,39.806458
646,Rwanda,1968,81.533293
682,Saudi Arabia,1968,65.133272
686,Senegal,1968,89.332991
690,Seychelles,1968,18.956381
694,Sierra Leone,1968,90.205539
702,Singapore,1968,46.455621
706,Somalia,1968,96.661166
710,South Africa,1968,46.025307
410,South Korea,1968,40.167809
724,Spain,1968,21.039145
144,Sri Lanka,1968,34.897949
748,Swaziland,1968,61.6
752,Sweden,1968,16.312662
756,Switzerland,1968,10.554534
760,Syria,1968,67.633986
834,Tanzania,1968,69.243941
764,Thailand,1968,32.111737
270,The Gambia,1968,94.658054
768,Togo,1968,86.228705
780,Trinidad and Tobago,1968,14.186056
788,Tunisia,1968,81.82189
792,Turkey,1968,65.829284
800,Uganda,1968,66.313433
826,United Kingdom,1968,16.907231
840,United States,1968,19.768742
858,Uruguay,1968,23.354033
862,Venezuela,1968,37.71138
704,Vietnam,1968,42.336107
894,Zambia,1968,58.96305
716,Zimbabwe,1968,43.985528
4,Afghanistan,1969,92.908531
12,Algeria,1969,80.039268
24,Angola,1969,95.253208
32,Argentina,1969,21.027423
36,Australia,1969,15.585632
40,Austria,1969,17.192838
50,Bangladesh,1969,75.160732
52,Barbados,1969,15.772849
56,Belgium,1969,19.026632
204,Benin,1969,91.411148
68,Bolivia,1969,51.815981
72,Botswana,1969,62.541932
76,Brazil,1969,44.998308
100,Bulgaria,1969,31.717167
854,Burkina Faso,1969,98.940894
108,Burundi,1969,87.092278
116,Cambodia,1969,21.299185
120,Cameroon,1969,74.41455
124,Canada,1969,21.137337
140,Central African Republic,1969,83.517052
148,Chad,1969,83.408913
152,Chile,1969,20.698222
156,China,1969,46.578313
170,Colombia,1969,35.132501
178,Congo,1969,71.729474
180,"Congo, DRC",1969,74.813339
188,Costa Rica,1969,29.827457
384,Cote d'Ivoire,1969,94.533142
192,Cuba,1969,39.429257
196,Cyprus,1969,29.20193
208,Denmark,1969,13.928384
214,Dominican Republic,1969,44.951249
218,Ecuador,1969,37.978071
818,Egypt,1969,86.903652
222,El Salvador,1969,53.107497
242,Fiji,1969,29.324497
246,Finland,1969,16.328992
250,France,1969,21.914461
266,Gabon,1969,55.775498
276,Germany,1969,22.029758
288,Ghana,1969,68.805768
300,Greece,1969,27.397191
320,Guatemala,1969,65.082498
324,Guinea,1969,87.795954
328,Guyana,1969,12.657365
332,Haiti,1969,80.965718
340,Honduras,1969,46.068887
348,Hungary,1969,17.97948
352,Iceland,1969,21.493567
356,India,1969,75.526805
364,Iran,1969,85.975123
368,Iraq,1969,87.386281
372,Ireland,1969,17.487324
376,Israel,1969,29.365577
380,Italy,1969,24.654259
388,Jamaica,1969,14.824082
392,Japan,1969,12.482486
400,Jordan,1969,65.162308
404,Kenya,1969,63.949213
418,Laos,1969,67.226585
422,Lebanon,1969,46.597547
426,Lesotho,1969,32.863559
430,Liberia,1969,87.917804
434,Libya,1969,73.383683
450,Madagascar,1969,64.823936
454,Malawi,1969,54.014659
458,Malaysia,1969,48.879714
466,Mali,1969,95.948514
478,Mauritania,1969,66.084471
480,Mauritius,1969,45.84667
484,Mexico,1969,40.707562
504,Morocco,1969,87.061588
508,Mozambique,1969,83.21771
104,Myanmar,1969,72.492475
516,Namibia,1969,52.486133
524,Nepal,1969,94.626171
528,Netherlands,1969,17.681525
554,New Zealand,1969,18.420341
558,Nicaragua,1969,53.956265
562,Niger,1969,97.718056
566,Nigeria,1969,76.80367
408,North Korea,1969,37.684244
578,Norway,1969,16.045437
586,Pakistan,1969,83.833572
591,Panama,1969,37.135637
600,Paraguay,1969,28.179284
604,Peru,1969,39.901466
608,Philippines,1969,32.970171
616,Poland,1969,43.66813
620,Portugal,1969,44.083399
642,Romania,1969,39.403793
646,Rwanda,1969,79.4521
682,Saudi Arabia,1969,65.380773
686,Senegal,1969,90.261357
690,Seychelles,1969,18.878003
694,Sierra Leone,1969,89.673708
702,Singapore,1969,44.928327
706,Somalia,1969,96.705241
710,South Africa,1969,44.896737
410,South Korea,1969,38.731219
724,Spain,1969,22.190908
144,Sri Lanka,1969,34.044016
748,Swaziland,1969,60.3
752,Sweden,1969,16.555554
756,Switzerland,1969,10.463603
760,Syria,1969,66.897726
834,Tanzania,1969,69.159436
764,Thailand,1969,32.446897
270,The Gambia,1969,94.19137
768,Togo,1969,84.93149
780,Trinidad and Tobago,1969,11.588905
788,Tunisia,1969,79.692886
792,Turkey,1969,64.801475
800,Uganda,1969,66.224139
826,United Kingdom,1969,16.851526
840,United States,1969,19.519709
858,Uruguay,1969,23.636582
862,Venezuela,1969,37.950285
704,Vietnam,1969,43.663396
894,Zambia,1969,57.937209
716,Zimbabwe,1969,43.707747
4,Afghanistan,1970,92.539774
12,Algeria,1970,79.191917
24,Angola,1970,94.530365
32,Argentina,1970,21.095436
51,Armenia,1970,36.258886
36,Australia,1970,15.676745
40,Austria,1970,16.744695
31,Azerbaijan,1970,38.360586
50,Bangladesh,1970,74.967411
52,Barbados,1970,16.206801
112,Belarus,1970,37.041733
56,Belgium,1970,18.971302
204,Benin,1970,91.212495
68,Bolivia,1970,50.91648
72,Botswana,1970,61.312443
76,Brazil,1970,44.358127
100,Bulgaria,1970,31.316012
854,Burkina Faso,1970,98.850917
108,Burundi,1970,86.921894
116,Cambodia,1970,20.594767
120,Cameroon,1970,73.586014
124,Canada,1970,21.262952
140,Central African Republic,1970,82.784745
148,Chad,1970,82.784745
152,Chile,1970,20.140046
156,China,1970,46.026441
170,Colombia,1970,34.934925
178,Congo,1970,70.832038
180,"Congo, DRC",1970,74.173163
188,Costa Rica,1970,29.12878
384,Cote d'Ivoire,1970,94.274722
192,Cuba,1970,39.187101
196,Cyprus,1970,29.059551
208,Denmark,1970,13.634723
214,Dominican Republic,1970,44.498982
218,Ecuador,1970,37.595934
818,Egypt,1970,86.403222
222,El Salvador,1970,52.363234
233,Estonia,1970,39.144491
242,Fiji,1970,28.999849
246,Finland,1970,16.694598
250,France,1970,22.365557
266,Gabon,1970,54.927824
268,Georgia,1970,36.177016
276,Germany,1970,21.679947
288,Ghana,1970,67.565837
300,Greece,1970,27.198368
320,Guatemala,1970,64.461914
324,Guinea,1970,87.810165
328,Guyana,1970,12.859008
332,Haiti,1970,80.714572
340,Honduras,1970,44.359858
348,Hungary,1970,17.835033
352,Iceland,1970,21.685716
356,India,1970,75.572962
364,Iran,1970,84.998849
368,Iraq,1970,86.769293
372,Ireland,1970,17.667793
376,Israel,1970,29.389434
380,Italy,1970,24.84988
388,Jamaica,1970,14.306228
392,Japan,1970,12.544617
400,Jordan,1970,65.437554
398,Kazakhstan,1970,36.197891
404,Kenya,1970,63.070985
417,Kyrgyzstan,1970,36.499731
418,Laos,1970,66.498497
428,Latvia,1970,34.930315
422,Lebanon,1970,44.155168
426,Lesotho,1970,33.046709
430,Liberia,1970,87.620437
434,Libya,1970,71.655954
440,Lithuania,1970,46.002084
450,Madagascar,1970,64.383901
454,Malawi,1970,51.824332
458,Malaysia,1970,48.208253
466,Mali,1970,95.784152
478,Mauritania,1970,65.843877
480,Mauritius,1970,45.419193
484,Mexico,1970,40.114955
498,Moldova,1970,35.284889
504,Morocco,1970,86.683046
508,Mozambique,1970,82.776543
104,Myanmar,1970,71.41052
516,Namibia,1970,51.332373
524,Nepal,1970,94.322979
528,Netherlands,1970,17.687085
554,New Zealand,1970,18.647041
558,Nicaragua,1970,53.506143
562,Niger,1970,97.48902
566,Nigeria,1970,76.870476
408,North Korea,1970,37.800049
578,Norway,1970,16.160622
586,Pakistan,1970,83.675922
591,Panama,1970,36.841307
600,Paraguay,1970,27.894219
604,Peru,1970,39.555158
608,Philippines,1970,32.170728
616,Poland,1970,41.722088
620,Portugal,1970,43.918173
642,Romania,1970,39.293637
643,Russia,1970,30.646912
646,Rwanda,1970,79.149939
682,Saudi Arabia,1970,65.200294
686,Senegal,1970,87.755636
690,Seychelles,1970,18.738889
694,Sierra Leone,1970,89.487975
702,Singapore,1970,44.118778
706,Somalia,1970,96.765445
710,South Africa,1970,44.445942
