ccode,country.name,year,value
826,United Kingdom,1907,4678.5787
840,United States,1907,5065
858,Uruguay,1907,2757.3099
862,Venezuela,1907,792.8148
32,Argentina,1908,3657.1711
36,Australia,1908,4693
40,Austria,1908,3320
56,Belgium,1908,3933
76,Brazil,1908,734.122
124,Canada,1908,3572
152,Chile,1908,2742.5247
170,Colombia,1908,727.5516
208,Denmark,1908,3552
218,Ecuador,1908,703.2484
246,Finland,1908,1829
250,France,1908,3045
276,Germany,1908,3254
300,Greece,1908,1600
356,India,1908,619
380,Italy,1908,2156.2114
392,Japan,1908,1318
484,Mexico,1908,1649.299
528,Netherlands,1908,3531
554,New Zealand,1908,4835
578,Norway,1908,2088
604,Peru,1908,972.4839
608,Philippines,1908,775
620,Portugal,1908,1219
702,Singapore,1908,1795
710,South Africa,1908,1432
724,Spain,1908,1957
144,Sri Lanka,1908,1221
752,Sweden,1908,2484.4041
756,Switzerland,1908,6573
826,United Kingdom,1908,4449.1916
840,United States,1908,4561
858,Uruguay,1908,2973.1544
862,Venezuela,1908,841.0753
32,Argentina,1909,3698.7446
36,Australia,1909,4981
40,Austria,1909,3276
56,Belgium,1909,3971
76,Brazil,1909,776.2251
124,Canada,1909,3850
152,Chile,1909,2725.6947
170,Colombia,1909,751.4829
208,Denmark,1909,3643
218,Ecuador,1909,724.3459
246,Finland,1909,1884
250,France,1909,3167
276,Germany,1909,3275
300,Greece,1909,1632
356,India,1909,700
380,Italy,1909,2173.4173
392,Japan,1909,1301
484,Mexico,1909,1680.0027
528,Netherlands,1909,3671
554,New Zealand,1909,4770
578,Norway,1909,2115
604,Peru,1909,976.4994
608,Philippines,1909,775
620,Portugal,1909,1208
702,Singapore,1909,1744
710,South Africa,1909,1500
724,Spain,1909,1977
144,Sri Lanka,1909,1153
752,Sweden,1909,2497.318
756,Switzerland,1909,6665
826,United Kingdom,1909,4510.5232
840,United States,1909,5017
858,Uruguay,1909,2956.6855
862,Venezuela,1909,864.997
8,Albania,1910,780
32,Argentina,1910,3821.7105
36,Australia,1910,5210
40,Austria,1910,3290
56,Belgium,1910,4064
76,Brazil,1910,768.7252
100,Bulgaria,1910,1456
124,Canada,1910,4066
152,Chile,1910,3000.1076
170,Colombia,1910,779.0333
208,Denmark,1910,3705
218,Ecuador,1910,746.0763
246,Finland,1910,1906
250,France,1910,2965
276,Germany,1910,3348
300,Greece,1910,1626
348,Hungary,1910,2000
356,India,1910,697
380,Italy,1910,2175.5176
392,Japan,1910,1304
484,Mexico,1910,1693.5333
528,Netherlands,1910,3783
554,New Zealand,1910,5316
578,Norway,1910,2186
604,Peru,1910,980.904
608,Philippines,1910,874
616,Poland,1910,1690
620,Portugal,1910,1228
642,Romania,1910,1660
702,Singapore,1910,1893
710,South Africa,1910,1151
724,Spain,1910,1895
144,Sri Lanka,1910,1208
752,Sweden,1910,2543.1285
756,Switzerland,1910,6885
826,United Kingdom,1910,4610.78
840,United States,1910,4964
858,Uruguay,1910,3135.9852
862,Venezuela,1910,885.5623
32,Argentina,1911,3746.1507
36,Australia,1911,5104
40,Austria,1911,3365
56,Belgium,1911,4148
76,Brazil,1911,835.6768
124,Canada,1911,4213
152,Chile,1911,2886.5344
170,Colombia,1911,802.1655
208,Denmark,1911,3857
218,Ecuador,1911,768.4586
246,Finland,1911,1939
250,France,1911,3250
276,Germany,1911,3408
300,Greece,1911,2027
356,India,1911,691
380,Italy,1911,2199.1612
392,Japan,1911,1356
458,Malaysia,1911,801
484,Mexico,1911,1706.7378
104,Myanmar,1911,607
528,Netherlands,1911,3863
554,New Zealand,1911,5494
578,Norway,1911,2255
604,Peru,1911,989.4963
608,Philippines,1911,913
620,Portugal,1911,1242
702,Singapore,1911,1734
410,South Korea,1911,455.1201
724,Spain,1911,2017
144,Sri Lanka,1911,1160
752,Sweden,1911,2606.4083
756,Switzerland,1911,6927
826,United Kingdom,1911,4708.8999
840,United States,1911,5046
858,Uruguay,1911,2956.8345
862,Venezuela,1911,936.9487
32,Argentina,1912,3903.6229
36,Australia,1912,5098
40,Austria,1912,3505
56,Belgium,1912,4206
76,Brazil,1912,809.1765
124,Canada,1912,4377
152,Chile,1912,2967.7515
170,Colombia,1912,825.6536
208,Denmark,1912,3812
218,Ecuador,1912,791.5123
246,Finland,1912,2022
250,France,1912,3514
276,Germany,1912,3524
300,Greece,1912,1967
356,India,1912,689
380,Italy,1912,2201.3766
392,Japan,1912,1384
458,Malaysia,1912,822
484,Mexico,1912,1718.2911
528,Netherlands,1912,3918
554,New Zealand,1912,5209
578,Norway,1912,2344
604,Peru,1912,1011.5512
608,Philippines,1912,911
620,Portugal,1912,1257
702,Singapore,1912,1666
410,South Korea,1912,470.8894
724,Spain,1912,1989
144,Sri Lanka,1912,1157
752,Sweden,1912,2705.308
756,Switzerland,1912,7212
826,United Kingdom,1912,4761.7473
840,United States,1912,5201
858,Uruguay,1912,3507.8671
862,Venezuela,1912,961.9442
8,Albania,1913,811
12,Algeria,1913,1163
32,Argentina,1913,3797.2434
36,Australia,1913,5157
40,Austria,1913,3465
56,Belgium,1913,4220
76,Brazil,1913,810.989
100,Bulgaria,1913,1534
124,Canada,1913,4447
152,Chile,1913,2988.3451
156,China,1913,552
170,Colombia,1913,845.2189
192,Cuba,1913,1752
208,Denmark,1913,3912
218,Ecuador,1913,815.2577
818,Egypt,1913,902
246,Finland,1913,2111
250,France,1913,3485
276,Germany,1913,3648
288,Ghana,1913,781
300,Greece,1913,1177
348,Hungary,1913,2098
356,India,1913,673
364,Iran,1913,1000
368,Iraq,1913,1000
372,Ireland,1913,2736
380,Italy,1913,2304.7928
388,Jamaica,1913,610.7276
392,Japan,1913,1387
400,Jordan,1913,1000
422,Lebanon,1913,1350
458,Malaysia,1913,900
484,Mexico,1913,1731.5297
504,Morocco,1913,710
104,Myanmar,1913,685
524,Nepal,1913,539
528,Netherlands,1913,4049
554,New Zealand,1913,5152
408,North Korea,1913,485.4523
578,Norway,1913,2447
604,Peru,1913,1032.3632
608,Philippines,1913,988
616,Poland,1913,1739
620,Portugal,1913,1250
642,Romania,1913,1741
702,Singapore,1913,1611
410,South Korea,1913,485.4523
724,Spain,1913,2056
144,Sri Lanka,1913,1234
752,Sweden,1913,2874.079
756,Switzerland,1913,7093
760,Syria,1913,1350
764,Thailand,1913,841
788,Tunisia,1913,883
792,Turkey,1913,1213
826,United Kingdom,1913,4920.5459
840,United States,1913,5301
858,Uruguay,1913,3310.1105
862,Venezuela,1913,1103.8332
704,Vietnam,1913,727
32,Argentina,1914,3302.2235
36,Australia,1914,5027
40,Austria,1914,2876
56,Belgium,1914,3923
76,Brazil,1914,779.9346
124,Canada,1914,4025
152,Chile,1914,2496.846
170,Colombia,1914,860.5568
208,Denmark,1914,4110
218,Ecuador,1914,831.5628
246,Finland,1914,2001
250,France,1914,3236
276,Germany,1914,3059
300,Greece,1914,1502
356,India,1914,709
380,Italy,1914,2179.1564
392,Japan,1914,1327
458,Malaysia,1914,920
484,Mexico,1914,1744.3182
528,Netherlands,1914,3868
554,New Zealand,1914,5189
578,Norway,1914,2472
604,Peru,1914,1013.1034
608,Philippines,1914,952
620,Portugal,1914,1258
702,Singapore,1914,1611
410,South Korea,1914,503.6529
724,Spain,1914,2014
144,Sri Lanka,1914,1210
752,Sweden,1914,2935.0664
756,Switzerland,1914,6639
826,United Kingdom,1914,4926.5821
840,United States,1914,4799
858,Uruguay,1914,2654.1292
862,Venezuela,1914,956.4305
32,Argentina,1915,3243.7232
36,Australia,1915,4897
40,Austria,1915,2653
56,Belgium,1915,3858
76,Brazil,1915,797.9249
124,Canada,1915,4233
152,Chile,1915,2389.093
170,Colombia,1915,883.1199
208,Denmark,1915,3778
218,Ecuador,1915,848.1941
246,Finland,1915,1882
250,France,1915,3248
276,Germany,1915,2899
300,Greece,1915,1143
356,India,1915,691
380,Italy,1915,2069.6937
392,Japan,1915,1430
458,Malaysia,1915,938
484,Mexico,1915,1757.1906
528,Netherlands,1915,3926
554,New Zealand,1915,5174
578,Norway,1915,2554
604,Peru,1915,1086.7196
608,Philippines,1915,875
620,Portugal,1915,1228
702,Singapore,1915,1622
410,South Korea,1915,585.0947
724,Spain,1915,2033
144,Sri Lanka,1915,1136
752,Sweden,1915,3036.9984
756,Switzerland,1915,6623
826,United Kingdom,1915,5288.2658
840,United States,1915,4864
858,Uruguay,1915,2470.305
862,Venezuela,1915,979.557
32,Argentina,1916,3091.1458
36,Australia,1916,4878
40,Austria,1916,2628
56,Belgium,1916,4080
76,Brazil,1916,804.183
124,Canada,1916,4646
152,Chile,1916,2895.1816
170,Colombia,1916,910.8255
208,Denmark,1916,3891
218,Ecuador,1916,856.676
246,Finland,1916,1893
250,France,1916,3463
276,Germany,1916,2935
300,Greece,1916,972
356,India,1916,710
380,Italy,1916,2240.2603
392,Japan,1916,1630
458,Malaysia,1916,996
484,Mexico,1916,1770.1473
104,Myanmar,1916,823
528,Netherlands,1916,3956
554,New Zealand,1916,5120
578,Norway,1916,2628
604,Peru,1916,1184.5291
608,Philippines,1916,1003
620,Portugal,1916,1234
702,Singapore,1916,1447
410,South Korea,1916,568.4545
724,Spain,1916,2113
144,Sri Lanka,1916,1173
752,Sweden,1916,3205.4945
756,Switzerland,1916,7058
826,United Kingdom,1916,5384.3804
840,United States,1916,5459
858,Uruguay,1916,2508.2742
862,Venezuela,1916,920.6398
32,Argentina,1917,2790.1223
36,Australia,1917,4791
40,Austria,1917,2586
56,Belgium,1917,3519
76,Brazil,1917,841.9089
124,Canada,1917,4801
152,Chile,1917,2923.3181
170,Colombia,1917,930.0215
208,Denmark,1917,3617
218,Ecuador,1917,865.2428
246,Finland,1917,1581
250,France,1917,2979
276,Germany,1917,2952
300,Greece,1917,848
356,India,1917,697
380,Italy,1917,2247.1533
392,Japan,1917,1665
458,Malaysia,1917,1034
484,Mexico,1917,1783.2552
528,Netherlands,1917,3627
554,New Zealand,1917,5008
578,Norway,1917,2361
604,Peru,1917,1212.7518
608,Philippines,1917,1148
620,Portugal,1917,1212
702,Singapore,1917,1691
410,South Korea,1917,624.4664
724,Spain,1917,2073
144,Sri Lanka,1917,1218
752,Sweden,1917,3010.5254
756,Switzerland,1917,6821
826,United Kingdom,1917,5421.0162
840,United States,1917,5248
858,Uruguay,1917,2717.4923
862,Venezuela,1917,1068.9664
32,Argentina,1918,3247.8761
36,Australia,1918,4602
40,Austria,1918,2555
56,Belgium,1918,2861
76,Brazil,1918,807.6645
124,Canada,1918,4441
152,Chile,1918,2925.8756
170,Colombia,1918,962.9212
208,Denmark,1918,3459
218,Ecuador,1918,873.8952
246,Finland,1918,1370
250,France,1918,2396
276,Germany,1918,2983
300,Greece,1918,1430
356,India,1918,607
380,Italy,1918,2190.6681
392,Japan,1918,1668
458,Malaysia,1918,969
484,Mexico,1918,1796.4477
528,Netherlands,1918,3352
554,New Zealand,1918,4911
578,Norway,1918,2243
604,Peru,1918,1204.8535
608,Philippines,1918,1286
620,Portugal,1918,1150
702,Singapore,1918,1573
710,South Africa,1918,1163
410,South Korea,1918,667.9783
724,Spain,1918,2045
144,Sri Lanka,1918,1107
752,Sweden,1918,2782.2451
756,Switzerland,1918,6217
826,United Kingdom,1918,5459.3146
840,United States,1918,5659
858,Uruguay,1918,2827.5076
862,Venezuela,1918,1057.4722
32,Argentina,1919,3307.4861
36,Australia,1919,4716
40,Austria,1919,2259
56,Belgium,1919,3389
76,Brazil,1919,895.2487
124,Canada,1919,4019
152,Chile,1919,2480.4902
170,Colombia,1919,1022.2691
208,Denmark,1919,3860
218,Ecuador,1919,891.3731
246,Finland,1919,1658
250,France,1919,2811
276,Germany,1919,2586
300,Greece,1919,1274
356,India,1919,690
380,Italy,1919,2102.738
392,Japan,1919,1827
458,Malaysia,1919,1158
484,Mexico,1919,1809.725
528,Netherlands,1919,4122
554,New Zealand,1919,5283
578,Norway,1919,2602
604,Peru,1919,1229.5401
608,Philippines,1919,1212
620,Portugal,1919,1173
702,Singapore,1919,1590
410,South Korea,1919,706.2003
724,Spain,1919,2044
144,Sri Lanka,1919,1166
752,Sweden,1919,2824.6555
756,Switzerland,1919,6176
826,United Kingdom,1919,4870.4079
840,United States,1919,5680
858,Uruguay,1919,3134.9739
862,Venezuela,1919,982.7769
32,Argentina,1920,3473.0687
36,Australia,1920,4766
40,Austria,1920,2412
56,Belgium,1920,3962
76,Brazil,1920,963.1076
124,Canada,1920,3861
152,Chile,1920,2768.1846
170,Colombia,1920,1070.5154
188,Costa Rica,1920,1624
208,Denmark,1920,3992
218,Ecuador,1920,909.2006
222,El Salvador,1920,932
246,Finland,1920,1846
250,France,1920,3227
276,Germany,1920,2796
300,Greece,1920,1433
320,Guatemala,1920,1272
340,Honduras,1920,1274
348,Hungary,1920,1709
356,India,1920,635
380,Italy,1920,2152.7843
392,Japan,1920,1696
458,Malaysia,1920,1110
484,Mexico,1920,1823.0872
528,Netherlands,1920,4220
554,New Zealand,1920,5641
558,Nicaragua,1920,1264
578,Norway,1920,2739
604,Peru,1920,1226.226
608,Philippines,1920,1289
620,Portugal,1920,1229
702,Singapore,1920,1721
410,South Korea,1920,609.7061
724,Spain,1920,2177
144,Sri Lanka,1920,1092
752,Sweden,1920,3004.1672
756,Switzerland,1920,6568
826,United Kingdom,1920,4547.9136
840,United States,1920,5552
858,Uruguay,1920,2673.9606
862,Venezuela,1920,1172.6914
32,Argentina,1921,3471.1273
36,Australia,1921,4911
40,Austria,1921,2650
56,Belgium,1921,4056
76,Brazil,1921,963.3523
124,Canada,1921,3357
152,Chile,1921,2369.8028
170,Colombia,1921,1109.7137
188,Costa Rica,1921,1553
208,Denmark,1921,3826
218,Ecuador,1921,918.2926
222,El Salvador,1921,919
246,Finland,1921,1884
250,France,1921,3075
276,Germany,1921,3078
300,Greece,1921,1918
320,Guatemala,1921,1382
340,Honduras,1921,1253
356,India,1921,679
372,Ireland,1921,2533
380,Italy,1921,2079.5
392,Japan,1921,1860
458,Malaysia,1921,1075
484,Mexico,1921,1835.9181
104,Myanmar,1921,711
528,Netherlands,1921,4431
554,New Zealand,1921,5128
558,Nicaragua,1921,1313
578,Norway,1921,2443
604,Peru,1921,1257.1369
608,Philippines,1921,1235
620,Portugal,1921,1290
702,Singapore,1921,1870
410,South Korea,1921,652.4801
724,Spain,1921,2212
144,Sri Lanka,1921,1059
752,Sweden,1921,2849.5334
756,Switzerland,1921,5543
826,United Kingdom,1921,4439.1513
840,United States,1921,5323
858,Uruguay,1921,2751.0699
862,Venezuela,1921,1213.9134
32,Argentina,1922,3635.64
36,Australia,1922,5064
40,Austria,1922,2877
56,Belgium,1922,4413
76,Brazil,1922,1009.0743
124,Canada,1922,3793
152,Chile,1922,2425.7827
170,Colombia,1922,1161.3915
188,Costa Rica,1922,1691
208,Denmark,1922,4166
218,Ecuador,1922,927.4755
222,El Salvador,1922,950
246,Finland,1922,2058
250,France,1922,3610
276,Germany,1922,3331
300,Greece,1922,1963
320,Guatemala,1922,1291
340,Honduras,1922,1309
356,India,1922,701
372,Ireland,1922,2598
380,Italy,1922,2231.2318
392,Japan,1922,1831
458,Malaysia,1922,1152
484,Mexico,1922,1850.3536
528,Netherlands,1922,4599
554,New Zealand,1922,4841
558,Nicaragua,1922,1183
578,Norway,1922,2678
604,Peru,1922,1344.5639
608,Philippines,1922,1357
620,Portugal,1922,1430
702,Singapore,1922,1912
410,South Korea,1922,594.4817
724,Spain,1922,2284
144,Sri Lanka,1922,1086
752,Sweden,1922,3053.6399
756,Switzerland,1922,6487
826,United Kingdom,1922,4636.9352
840,United States,1922,5540
858,Uruguay,1922,3078.1577
862,Venezuela,1922,1240.6508
32,Argentina,1923,3897.8588
36,Australia,1923,5192
40,Austria,1923,2842
56,Belgium,1923,4533
76,Brazil,1923,1045.595
124,Canada,1923,3976
152,Chile,1923,2884.601
170,Colombia,1923,1211.0167
188,Costa Rica,1923,1527
208,Denmark,1923,4559
218,Ecuador,1923,936.7503
222,El Salvador,1923,974
246,Finland,1923,2187
250,France,1923,3754
276,Germany,1923,2750
300,Greece,1923,1988
320,Guatemala,1923,1405
340,Honduras,1923,1253
356,India,1923,671
372,Ireland,1923,2575
380,Italy,1923,2413.7768
392,Japan,1923,1809
458,Malaysia,1923,1110
484,Mexico,1923,1884.1023
528,Netherlands,1923,4635
554,New Zealand,1923,5144
558,Nicaragua,1923,1266
578,Norway,1923,2732
604,Peru,1923,1414.9369
608,Philippines,1923,1250
620,Portugal,1923,1473
702,Singapore,1923,1938
410,South Korea,1923,631.4438
724,Spain,1923,2290
144,Sri Lanka,1923,1066
752,Sweden,1923,3151.3393
756,Switzerland,1923,6711
792,Turkey,1923,712
826,United Kingdom,1923,4759.7096
840,United States,1923,6164
858,Uruguay,1923,3169.9659
862,Venezuela,1923,1420.2521
32,Argentina,1924,4055.2622
36,Australia,1924,5417
40,Austria,1924,3163
56,Belgium,1924,4638
76,Brazil,1924,1023.9209
100,Bulgaria,1924,909
124,Canada,1924,3977
152,Chile,1924,3061.6797
170,Colombia,1924,1255.0131
188,Costa Rica,1924,1709
208,Denmark,1924,4528
218,Ecuador,1924,946.1178
222,El Salvador,1924,1017
246,Finland,1924,2224
250,France,1924,4179
276,Germany,1924,3199
300,Greece,1924,2057
320,Guatemala,1924,1504
340,Honduras,1924,1141
348,Hungary,1924,1912
356,India,1924,697
372,Ireland,1924,2569
380,Italy,1924,2456.9803
392,Japan,1924,1836
458,Malaysia,1924,1060
484,Mexico,1924,1825.0368
528,Netherlands,1924,4895
554,New Zealand,1924,5143
558,Nicaragua,1924,1321
578,Norway,1924,2715
604,Peru,1924,1524.0385
608,Philippines,1924,1338
620,Portugal,1924,1401
702,Singapore,1924,1932
710,South Africa,1924,1278
410,South Korea,1924,630.1833
724,Spain,1924,2331
144,Sri Lanka,1924,1128
752,Sweden,1924,3366.4988
756,Switzerland,1924,7226
792,Turkey,1924,846
826,United Kingdom,1924,4920.942
840,United States,1924,6233
858,Uruguay,1924,3397.1963
862,Venezuela,1924,1630.0262
32,Argentina,1925,3919.4095
36,Australia,1925,5553
40,Austria,1925,3367
56,Belgium,1925,4666
76,Brazil,1925,1007.3849
100,Bulgaria,1925,922
124,Canada,1925,4340
152,Chile,1925,3152.4417
170,Colombia,1925,1254.7686
188,Costa Rica,1925,1665
192,Cuba,1925,1827
208,Denmark,1925,4378
218,Ecuador,1925,955.579
222,El Salvador,1925,925
246,Finland,1925,2328
250,France,1925,4166
276,Germany,1925,3532
300,Greece,1925,2140
320,Guatemala,1925,1460
340,Honduras,1925,1329
348,Hungary,1925,2279
356,India,1925,698
372,Ireland,1925,2573
380,Italy,1925,2602.3414
388,Jamaica,1925,676.1514
392,Japan,1925,1885
458,Malaysia,1925,1201
484,Mexico,1925,1908.0358
528,Netherlands,1925,5031
554,New Zealand,1925,5292
558,Nicaragua,1925,1459
578,Norway,1925,2863
604,Peru,1925,1540.2367
608,Philippines,1925,1323
620,Portugal,1925,1446
702,Singapore,1925,2248
710,South Africa,1925,1362
410,South Korea,1925,625.0173
724,Spain,1925,2451
144,Sri Lanka,1925,1187
752,Sweden,1925,3442.96
756,Switzerland,1925,7361
792,Turkey,1925,936
826,United Kingdom,1925,5144.4945
840,United States,1925,6282
858,Uruguay,1925,3187.7445
862,Venezuela,1925,2081.3253
32,Argentina,1926,3994.0184
36,Australia,1926,5573
40,Austria,1926,3413
56,Belgium,1926,4784
76,Brazil,1926,1008.3029
100,Bulgaria,1926,1169
124,Canada,1926,4497
152,Chile,1926,2850.4902
170,Colombia,1926,1340.2446
188,Costa Rica,1926,1802
208,Denmark,1926,4598
218,Ecuador,1926,965.1348
222,El Salvador,1926,1069
246,Finland,1926,2392
250,France,1926,4249
276,Germany,1926,3605
300,Greece,1926,2180
320,Guatemala,1926,1460
340,Honduras,1926,1295
348,Hungary,1926,2162
356,India,1926,713
372,Ireland,1926,2572
380,Italy,1926,2600.2277
392,Japan,1926,1872
458,Malaysia,1926,1316
484,Mexico,1926,1991.1818
104,Myanmar,1926,814
528,Netherlands,1926,5358
554,New Zealand,1926,4905
558,Nicaragua,1926,1249
578,Norway,1926,2889
604,Peru,1926,1670.2913
608,Philippines,1926,1364
620,Portugal,1926,1419
642,Romania,1926,1258
702,Singapore,1926,2162
710,South Africa,1926,1398
410,South Korea,1926,643.0341
724,Spain,1926,2417
144,Sri Lanka,1926,1266
752,Sweden,1926,3610.6161
756,Switzerland,1926,7497
792,Turkey,1926,1079
826,United Kingdom,1926,4936.1136
840,United States,1926,6602
858,Uruguay,1926,3397.8358
862,Venezuela,1926,2487.0055
32,Argentina,1927,4155.6367
36,Australia,1927,5544
40,Austria,1927,3505
56,Belgium,1927,4923
76,Brazil,1927,1059.8031
100,Bulgaria,1927,1255
124,Canada,1927,4847
152,Chile,1927,2759.7791
170,Colombia,1927,1423.8384
188,Costa Rica,1927,1636
208,Denmark,1927,4658
218,Ecuador,1927,994.0888
222,El Salvador,1927,926
246,Finland,1927,2557
250,France,1927,4154
276,Germany,1927,3941
300,Greece,1927,2220
320,Guatemala,1927,1539
340,Honduras,1927,1407
348,Hungary,1927,2237
356,India,1927,706
372,Ireland,1927,2653
380,Italy,1927,2530.7029
392,Japan,1927,1870
458,Malaysia,1927,1251
484,Mexico,1927,1874.786
528,Netherlands,1927,5504
554,New Zealand,1927,4683
558,Nicaragua,1927,1255
578,Norway,1927,2986
604,Peru,1927,1673.805
608,Philippines,1927,1366
620,Portugal,1927,1648
642,Romania,1927,1241
702,Singapore,1927,2067
710,South Africa,1927,1425
410,South Korea,1927,665.2826
724,Spain,1927,2600
144,Sri Lanka,1927,1261
752,Sweden,1927,3728.0402
756,Switzerland,1927,7962
792,Turkey,1927,974
826,United Kingdom,1927,5314.9382
840,United States,1927,6576
858,Uruguay,1927,3797.2637
862,Venezuela,1927,2761.0482
32,Argentina,1928,4291.3017
36,Australia,1928,5452
40,Austria,1928,3657
56,Belgium,1928,5139
76,Brazil,1928,1158.187
100,Bulgaria,1928,1219
124,Canada,1928,5172
152,Chile,1928,3332.3594
170,Colombia,1928,1489.6893
188,Costa Rica,1928,1685
208,Denmark,1928,4785
218,Ecuador,1928,1023.9115
222,El Salvador,1928,1055
246,Finland,1928,2707
250,France,1928,4431
276,Germany,1928,4090
300,Greece,1928,2234
320,Guatemala,1928,1557
340,Honduras,1928,1547
348,Hungary,1928,2415
356,India,1928,706
372,Ireland,1928,2737
380,Italy,1928,2666.1997
392,Japan,1928,1992
458,Malaysia,1928,1389
484,Mexico,1928,1856.7387
528,Netherlands,1928,5720
554,New Zealand,1928,5141
558,Nicaragua,1928,1590
578,Norway,1928,3106
604,Peru,1928,1754.3298
608,Philippines,1928,1392
620,Portugal,1928,1470
642,Romania,1928,1225
702,Singapore,1928,2571
710,South Africa,1928,1533
410,South Korea,1928,664.4051
724,Spain,1928,2584
144,Sri Lanka,1928,1257
752,Sweden,1928,3834.6593
756,Switzerland,1928,8353
792,Turkey,1928,1063
826,United Kingdom,1928,5356.9653
840,United States,1928,6569
858,Uruguay,1928,3905.8323
862,Venezuela,1928,3057.1813
8,Albania,1929,926
32,Argentina,1929,4367.0677
36,Australia,1929,5263
40,Austria,1929,3699
56,Belgium,1929,5054
76,Brazil,1929,1137.4415
100,Bulgaria,1929,1180
124,Canada,1929,5065
152,Chile,1929,3455.4293
156,China,1929,562
170,Colombia,1929,1504.7035
188,Costa Rica,1929,1582
192,Cuba,1929,1639
208,Denmark,1929,5075
218,Ecuador,1929,1054.6288
222,El Salvador,1929,1041
246,Finland,1929,2717
250,France,1929,4710
276,Germany,1929,4051
300,Greece,1929,2342
320,Guatemala,1929,1720
340,Honduras,1929,1499
348,Hungary,1929,2476
356,India,1929,728
372,Ireland,1929,2824
380,Italy,1929,2777.9896
388,Jamaica,1929,699.885
392,Japan,1929,2026
458,Malaysia,1929,1682
484,Mexico,1929,1757.2148
528,Netherlands,1929,5689
554,New Zealand,1929,5262
558,Nicaragua,1929,1750
578,Norway,1929,3387
604,Peru,1929,1907.5241
608,Philippines,1929,1413
616,Poland,1929,2117
620,Portugal,1929,1610
642,Romania,1929,1152
702,Singapore,1929,2752
710,South Africa,1929,1497
410,South Korea,1929,624.0057
724,Spain,1929,2739
144,Sri Lanka,1929,1336
752,Sweden,1929,4062.7276
756,Switzerland,1929,8636
764,Thailand,1929,793
792,Turkey,1929,1213
826,United Kingdom,1929,5503.3181
840,United States,1929,6899
858,Uruguay,1929,3847.4777
862,Venezuela,1929,3426.4824
32,Argentina,1930,4079.582
36,Australia,1930,4708
40,Austria,1930,3586
56,Belgium,1930,4979
76,Brazil,1930,1048.2305
100,Bulgaria,1930,1284
124,Canada,1930,4811
152,Chile,1930,2858.7639
156,China,1930,568
170,Colombia,1930,1474.0413
188,Costa Rica,1930,1626
192,Cuba,1930,1505.3427
208,Denmark,1930,5341
218,Ecuador,1930,1065.1751
222,El Salvador,1930,1045
246,Finland,1930,2666
250,France,1930,4532
276,Germany,1930,3973
300,Greece,1930,2258
320,Guatemala,1930,1776
340,Honduras,1930,1563
348,Hungary,1930,2404
356,India,1930,726
372,Ireland,1930,2897
380,Italy,1930,2630.9823
392,Japan,1930,1850
458,Malaysia,1930,1636
484,Mexico,1930,1617.8748
528,Netherlands,1930,5603
554,New Zealand,1930,4960
558,Nicaragua,1930,1415
578,Norway,1930,3627
604,Peru,1930,1662.9562
608,Philippines,1930,1382
616,Poland,1930,1994
620,Portugal,1930,1571
642,Romania,1930,1219
702,Singapore,1930,2269
710,South Africa,1930,1413
410,South Korea,1930,585.8178
724,Spain,1930,2620
144,Sri Lanka,1930,1265
752,Sweden,1930,4237.691
756,Switzerland,1930,8492
792,Turkey,1930,1249
826,United Kingdom,1930,5440.8625
840,United States,1930,6213
858,Uruguay,1930,4301.2259
862,Venezuela,1930,3444.4753
32,Argentina,1931,3711.6554
36,Australia,1931,4354
40,Austria,1931,3288
56,Belgium,1931,4860
76,Brazil,1931,1004.2328
100,Bulgaria,1931,1454
124,Canada,1931,4004
152,Chile,1931,2217.6723
156,China,1931,569
170,Colombia,1931,1447.7388
188,Costa Rica,1931,1575
192,Cuba,1931,1241.1765
208,Denmark,1931,5359
218,Ecuador,1931,1043.8716
222,El Salvador,1931,924
246,Finland,1931,2581
250,France,1931,4235
276,Germany,1931,3652
300,Greece,1931,2134
320,Guatemala,1931,1620
340,Honduras,1931,1564
348,Hungary,1931,2268
356,India,1931,711
372,Ireland,1931,2972
380,Italy,1931,2578.9047
392,Japan,1931,1837
458,Malaysia,1931,1548
484,Mexico,1931,1643.0206
104,Myanmar,1931,902
528,Netherlands,1931,5185
554,New Zealand,1931,4475
558,Nicaragua,1931,1304
578,Norway,1931,3323
604,Peru,1931,1504.0402
608,Philippines,1931,1360
616,Poland,1931,1823
620,Portugal,1931,1631
642,Romania,1931,1229
702,Singapore,1931,1851
710,South Africa,1931,1335
410,South Korea,1931,584.0908
724,Spain,1931,2529
144,Sri Lanka,1931,1203
752,Sweden,1931,4129.2242
756,Switzerland,1931,8437
792,Turkey,1931,1302
826,United Kingdom,1931,5138.4159
840,United States,1931,5691
858,Uruguay,1931,3500.2872
862,Venezuela,1931,2753.9923
32,Argentina,1932,3521.822
36,Australia,1932,4564
40,Austria,1932,2940
56,Belgium,1932,4607
76,Brazil,1932,1018.3654
100,Bulgaria,1932,1444
124,Canada,1932,3671
152,Chile,1932,1844.4558
156,China,1932,583
170,Colombia,1932,1510.7828
188,Costa Rica,1932,1421
192,Cuba,1932,977.4096
208,Denmark,1932,5169
218,Ecuador,1932,1022.9942
222,El Salvador,1932,823
246,Finland,1932,2550
250,France,1932,3959
276,Germany,1932,3362
300,Greece,1932,2289
320,Guatemala,1932,1380
340,Honduras,1932,1373
348,Hungary,1932,2192
356,India,1932,709
372,Ireland,1932,2885
