"date","lon","lat","depth","depth_to","depth_bot","temp"
"1990-Nov",24.8,-34.4,60,60,120,12.35
"1990-Nov",25,-34.2,60,40,100,11.48
"1990-Nov",25.1,-34.2,60,60,120,14.92
"1990-Nov",25.3,-34.2,60,70,130,10.46
"1990-Nov",25.3,-34.1,60,60,120,9.9
"1990-Nov",25.3,-34.1,60,60,120,9.9
"1990-Nov",17.1,-30.3,70,70,140,9.07
"1990-Nov",17.1,-29.9,70,NA,NA,9.09
"1990-Nov",16.9,-29.9,70,70,140,9.31
"1990-Nov",16.7,-30,70,90,160,10.49
"1990-Nov",16.5,-30,70,110,180,10.94
"1990-Nov",16.3,-30.1,70,120,190,11.06
"1990-Nov",16.1,-30.1,70,130,200,11.87
"1990-Nov",16,-30.2,70,140,210,13.11
"1990-Nov",15.8,-30.2,70,160,230,14.37
"1990-Nov",15.6,-30.2,70,170,240,14.48
"1990-Nov",15.4,-30.3,70,200,270,14.09
"1990-Nov",15.2,-30.3,70,230,300,14.14
"1990-Nov",15.4,-30.8,70,600,670,15.68
"1990-Nov",15.6,-30.7,70,190,260,15.35
"1990-Nov",15.8,-30.7,70,130,200,14.12
"1990-Nov",16,-30.6,70,150,220,15.31
"1990-Nov",16.1,-30.6,70,180,250,14.05
"1990-Nov",16.3,-30.5,70,170,240,13.99
"1990-Nov",16.5,-30.5,70,160,230,12.42
"1990-Nov",16.7,-30.4,70,130,200,11.09
"1990-Nov",16.9,-30.4,70,100,170,10.43
"1990-Nov",17.1,-30.4,70,70,140,8.95
"1990-Nov",17.7,-31.4,70,50,120,8.7
"1990-Nov",17.5,-31.4,70,80,150,9.07
"1990-Nov",17.3,-31.5,70,130,200,10.26
"1990-Nov",17.1,-31.5,70,180,250,12.85
"1990-Nov",16.9,-31.6,70,210,280,13.36
"1990-Nov",16.8,-31.6,70,220,290,12.03
"1990-Nov",16.6,-31.7,70,230,300,13.53
"1990-Nov",16.4,-31.7,70,340,410,14.85
"1990-Nov",16.6,-32.3,70,290,360,14.9
"1990-Nov",16.8,-32.2,70,250,320,15.56
"1990-Nov",17,-32.2,70,200,270,12.78
"1990-Nov",17.1,-32.1,70,170,240,12.57
"1990-Nov",18.1,-32.3,70,20,90,8.41
"1990-Nov",17.3,-32.1,70,130,200,11.78
"1990-Nov",17.5,-32,70,80,150,9.93
"1990-Nov",17.7,-32,70,70,140,8.92
"1990-Nov",17.9,-31.9,70,50,120,8.55
"1990-Nov",18.1,-31.9,70,30,100,8.5
"1990-Nov",17.9,-32.3,70,70,140,8.46
"1990-Nov",17.8,-32.4,70,80,150,9.01
"1990-Nov",17.6,-32.4,70,100,170,10.03
"1990-Nov",17.4,-32.5,70,180,250,10.45
"1990-Nov",17.2,-32.5,70,210,280,11.76
"1990-Nov",17,-32.6,70,250,320,12.3
"1990-Nov",16.8,-32.6,70,310,380,11.43
"1990-Nov",16.8,-32.9,70,450,520,14.68
"1990-Nov",17,-32.8,70,270,340,13.31
"1990-Nov",17.8,-33,70,10,80,9.47
"1990-Nov",17.7,-33.1,70,100,170,9.91
"1990-Nov",17.5,-33.1,70,270,340,13.96
"1990-Nov",17.2,-32.8,70,230,300,14.5
"1990-Nov",17.4,-32.7,70,190,260,11.39
"1990-Nov",17.5,-32.7,70,200,270,10.82
"1990-Nov",17.6,-32.7,70,160,230,10.07
"1990-Nov",17.7,-32.6,70,90,160,9.4
"1990-Nov",17.8,-32.6,70,10,60,8.32
"1990-Nov",17.3,-33.2,70,330,400,14.73
"1990-Nov",17.3,-33.2,70,330,400,14.85
"1990-Nov",17.1,-33.2,70,400,470,16.3
"1990-Nov",17.5,-33.1,70,270,340,14.02
"1990-Nov",17.4,-33.2,70,400,470,14.74
"1990-Nov",17.2,-33.2,70,410,480,15.21
"1990-Nov",17.2,-33.3,70,460,530,15.54
"1990-Nov",17.3,-33.3,70,380,450,15.99
"1990-Nov",17.4,-33.3,70,490,560,15.87
"1990-Nov",17.5,-33.2,70,350,420,15.34
"1990-Nov",17.6,-33.2,70,170,240,13.08
"1990-Nov",17.7,-33.2,70,120,190,9.79
"1990-Nov",17.8,-33.1,70,70,140,8.98
"1990-Nov",17.9,-33.1,70,10,80,9.08
"1990-Nov",18,-33.2,70,10,60,9.3
"1990-Nov",17.9,-33.3,70,70,140,9.07
"1990-Nov",17.8,-33.3,70,90,160,10.43
"1990-Nov",17.7,-33.3,70,120,190,11.88
"1990-Nov",17.6,-33.3,70,170,240,13.38
"1990-Nov",17.5,-33.4,70,420,490,13.93
"1990-Nov",17.4,-33.4,70,500,570,15.49
"1990-Nov",17.3,-33.4,70,430,500,15.73
"1990-Nov",17.4,-33.5,70,720,790,16.35
"1990-Nov",17.5,-33.5,70,330,400,15.78
"1990-Nov",17.6,-33.5,70,160,230,14.23
"1990-Nov",17.7,-33.4,70,130,200,13.01
"1990-Nov",17.8,-33.4,70,110,180,10.56
"1990-Nov",17.9,-33.4,70,80,150,8.8
"1990-Nov",18.2,-33.7,70,20,90,8.5
"1990-Nov",18,-33.8,70,90,160,9.32
"1990-Nov",17.6,-33.9,70,230,300,13.32
"1990-Nov",17.5,-33.9,70,340,410,14.41
"1990-Nov",18,-34.4,70,230,300,12.97
"1990-Nov",18.2,-34.3,70,180,250,11.62
"1990-Nov",18.3,-34.3,70,40,110,9.12
"1990-Nov",17.6,-34.2,70,310,380,14.93
"1990-Nov",17.8,-34.1,70,180,250,13.36
"1990-Nov",18,-34.1,70,150,220,10.15
"1990-Nov",18.3,-34,70,30,40,9.1
"1990-Nov",18.3,-34.1,70,50,20,9.39
"1990-Nov",17.9,-34.2,70,230,300,10.82
"1990-Nov",17.7,-34.3,70,380,450,15.86
"1990-Nov",17.5,-34.3,70,NA,NA,16.78
"1990-Nov",17.4,-34.5,70,NA,NA,16.4
"1990-Nov",17.6,-34.5,70,NA,NA,14.54
"1990-Nov",17.8,-34.4,70,400,470,13.9
"1990-Nov",18.6,-34.4,70,0,70,10.04
"1990-Nov",18.6,-34.5,70,70,140,10.78
"1990-Nov",18.5,-34.6,70,120,190,10.2
"1990-Nov",18.5,-34.7,70,150,220,11.78
"1990-Nov",18.4,-34.8,70,290,360,13.25
"1990-Nov",18.4,-34.9,70,320,390,15.18
"1990-Nov",18.4,-35,70,510,580,16.03
"1990-Nov",18.5,-34.9,70,240,310,15.44
"1990-Nov",18.6,-34.8,70,120,190,13.71
"1990-Nov",18.6,-34.7,70,120,190,11.46
"1990-Nov",18.6,-34.6,70,100,170,11.18
"1990-Nov",18.7,-34.6,70,100,170,13.57
"1990-Nov",18.7,-34.5,70,60,130,10.7
"1990-Nov",18.7,-34.4,70,20,90,10.93
"1990-Nov",18.9,-34.5,70,40,110,10.65
"1990-Nov",18.8,-34.6,70,90,160,12.2
"1990-Nov",18.8,-34.7,70,100,170,13.53
"1990-Nov",18.8,-34.8,70,110,180,13.2
"1990-Nov",18.7,-34.9,70,140,210,12.4
"1990-Nov",18.6,-35,70,280,350,16.32
"1990-Nov",18.6,-35.1,70,350,420,15.35
"1990-Nov",18.6,-35.2,70,640,710,14.77
"1990-Nov",18.5,-35.2,70,910,980,15.35
"1990-Nov",18.5,-35.3,70,NA,NA,15.33
"1990-Nov",19.2,-34.6,70,20,50,10.05
"1990-Nov",19.1,-34.8,70,70,140,11.46
"1990-Nov",19,-34.9,70,100,170,16.33
"1990-Nov",19,-35.1,70,140,210,12.88
"1990-Nov",18.5,-35.4,70,NA,NA,15.16
"1990-Nov",18.7,-35.5,70,NA,NA,14.88
"1990-Nov",18.7,-35.4,70,830,900,14.84
"1990-Nov",18.8,-35.3,70,300,370,14.56
"1990-Nov",18.8,-35.2,70,150,220,15.55
"1990-Nov",18.8,-35.1,70,180,250,15.07
"1990-Nov",18.9,-35.1,70,200,270,13.82
"1990-Nov",18.9,-35,70,120,190,15.25
"1990-Nov",18.9,-35.3,70,150,220,14.65
"1990-Nov",18.9,-35.3,70,150,220,14.65
"1990-Nov",19.2,-35.5,70,130,200,13.46
"1990-Nov",19.3,-35.5,70,160,230,16.74
"1990-Nov",19.3,-35.4,70,130,200,14.18
"1990-Nov",19.3,-35.3,70,130,200,14.86
"1990-Nov",19.4,-35.2,70,100,170,13.61
"1990-Nov",19.4,-35.1,70,100,170,13.05
"1990-Nov",19.5,-35,70,80,150,12.7
"1990-Nov",19.5,-34.9,70,50,120,12.41
"1990-Nov",20.4,-35,70,30,100,16.86
"1990-Nov",20.5,-35.3,70,20,90,16.71
"1990-Nov",20.5,-35.6,70,80,150,16.94
"1990-Nov",19.7,-35.9,70,130,200,13.95
"1990-Nov",19.6,-36,70,520,590,15.16
"1990-Nov",19.8,-36.2,70,640,710,15.23
"1990-Nov",19.8,-36,70,130,200,16.48
"1990-Nov",19.9,-35.8,70,110,180,12.72
"1990-Nov",20,-35.7,70,80,150,14.49
"1990-Nov",20,-35.5,70,90,160,16.85
"1990-Nov",20.1,-35.4,70,90,160,17.02
"1990-Nov",20.2,-35.2,70,40,110,16.9
"1990-Nov",20.4,-35.1,70,50,120,16.98
"1990-Nov",20.5,-35.5,70,60,130,17
"1990-Nov",20.6,-35.9,70,50,120,16.83
"1990-Nov",20.6,-35.9,70,50,120,16.84
"1990-Nov",20.7,-36.3,70,80,150,13.56
"1990-Nov",20.7,-36.4,70,70,140,15.59
"1990-Nov",20.5,-35.6,70,80,150,17
"1990-Nov",20.6,-35.8,70,40,110,16.84
"1990-Nov",20.6,-36,70,90,160,16.89
"1990-Nov",20.6,-35.1,70,40,110,11.87
"1990-Nov",21.3,-35.9,70,60,130,16.67
"1990-Nov",21.3,-35.7,70,60,130,16.73
"1990-Nov",21.2,-35.5,70,50,120,14.84
"1990-Nov",21.2,-35.4,70,20,90,12.29
"1990-Nov",21.2,-35.2,70,40,110,14.08
"1990-Nov",21.2,-35.1,70,20,90,16.93
"1990-Nov",21.1,-34.7,70,0,70,13.9
"1990-Nov",22.1,-34.4,70,20,90,12.28
"1990-Nov",22.2,-34.5,70,0,70,10.14
"1990-Nov",22.2,-34.7,70,30,100,9
"1990-Nov",22.2,-34.9,70,30,100,9.5
"1990-Nov",22.3,-35,70,40,110,10.37
"1990-Nov",22.3,-35.2,70,50,120,12.09
"1990-Nov",22.3,-35.4,70,80,150,10.93
"1990-Nov",23.9,-34.7,70,100,170,12.08
"1990-Nov",23.9,-34.5,70,60,130,10.17
"1990-Nov",23.9,-34.3,70,60,130,10.21
"1990-Nov",23.8,-34.2,70,30,100,9.92
"1990-Nov",24.9,-34.7,70,280,350,15.36
"1990-Nov",24.8,-34.6,70,210,280,10.84
"1990-Nov",24.8,-34.4,70,50,120,11.94
"1990-Nov",25,-34.2,70,30,100,10.27
"1990-Nov",25.1,-34.2,70,50,120,12.09
"1990-Nov",25.3,-34.2,70,60,130,9.95
"1990-Nov",25.3,-34.1,70,50,120,9.9
"1990-Nov",25.3,-34.1,70,50,120,9.9
"1990-Nov",17.1,-30.3,80,60,140,8.85
"1990-Nov",16.9,-29.9,80,60,140,8.94
"1990-Nov",16.7,-30,80,80,160,10.05
"1990-Nov",16.5,-30,80,100,180,10.4
"1990-Nov",16.3,-30.1,80,110,190,10.54
"1990-Nov",16.1,-30.1,80,120,200,11.07
"1990-Nov",16,-30.2,80,130,210,12.51
"1990-Nov",15.8,-30.2,80,150,230,13.64
"1990-Nov",15.6,-30.2,80,160,240,14.04
"1990-Nov",15.4,-30.3,80,190,270,14
"1990-Nov",15.2,-30.3,80,220,300,13.22
"1990-Nov",15.4,-30.8,80,590,670,15.46
"1990-Nov",15.6,-30.7,80,180,260,15.23
"1990-Nov",15.8,-30.7,80,120,200,13.52
"1990-Nov",16,-30.6,80,140,220,14.66
"1990-Nov",16.1,-30.6,80,170,250,13.79
"1990-Nov",16.3,-30.5,80,160,240,13.46
"1990-Nov",16.5,-30.5,80,150,230,12.11
"1990-Nov",16.7,-30.4,80,120,200,10.5
"1990-Nov",16.9,-30.4,80,90,170,9.93
"1990-Nov",17.1,-30.4,80,60,140,8.76
"1990-Nov",17.7,-31.4,80,40,120,8.7
"1990-Nov",17.5,-31.4,80,70,150,8.95
"1990-Nov",17.3,-31.5,80,120,200,9.64
"1990-Nov",17.1,-31.5,80,170,250,12.47
"1990-Nov",16.9,-31.6,80,200,280,12.51
"1990-Nov",16.8,-31.6,80,210,290,11.68
"1990-Nov",16.6,-31.7,80,220,300,13.31
"1990-Nov",16.4,-31.7,80,330,410,14.02
"1990-Nov",16.6,-32.3,80,280,360,14.51
"1990-Nov",16.8,-32.2,80,240,320,14.97
"1990-Nov",17,-32.2,80,190,270,12.58
"1990-Nov",17.1,-32.1,80,160,240,12.14
"1990-Nov",18.1,-32.3,80,10,90,8.46
"1990-Nov",17.3,-32.1,80,120,200,10.91
"1990-Nov",17.5,-32,80,70,150,9.46
"1990-Nov",17.7,-32,80,60,140,8.73
"1990-Nov",17.9,-31.9,80,40,120,7.98
"1990-Nov",18.1,-31.9,80,20,100,8.5
"1990-Nov",17.9,-32.3,80,60,140,8.24
"1990-Nov",17.8,-32.4,80,70,150,8.64
"1990-Nov",17.6,-32.4,80,90,170,9.7
"1990-Nov",17.4,-32.5,80,170,250,10.19
"1990-Nov",17.2,-32.5,80,200,280,11.44
"1990-Nov",17,-32.6,80,240,320,11.72
"1990-Nov",16.8,-32.6,80,300,380,11.13
"1990-Nov",16.8,-32.9,80,440,520,14.43
"1990-Nov",17,-32.8,80,260,340,12.66
"1990-Nov",17.8,-33,80,0,80,9.3
"1990-Nov",17.7,-33.1,80,90,170,9.71
"1990-Nov",17.5,-33.1,80,260,340,13.66
"1990-Nov",17.2,-32.8,80,220,300,13.57
"1990-Nov",17.4,-32.7,80,180,260,10.98
"1990-Nov",17.5,-32.7,80,190,270,10.4
"1990-Nov",17.6,-32.7,80,150,230,9.67
"1990-Nov",17.7,-32.6,80,80,160,9.26
"1990-Nov",17.8,-32.6,80,20,60,8.2
"1990-Nov",17.3,-33.2,80,320,400,14.46
"1990-Nov",17.3,-33.2,80,320,400,14.52
"1990-Nov",17.1,-33.2,80,390,470,15.76
"1990-Nov",17.5,-33.1,80,260,340,13.52
"1990-Nov",17.4,-33.2,80,390,470,14.4
"1990-Nov",17.2,-33.2,80,400,480,14.83
"1990-Nov",17.2,-33.3,80,450,530,15.17
"1990-Nov",17.3,-33.3,80,370,450,15.34
"1990-Nov",17.4,-33.3,80,480,560,15.46
"1990-Nov",17.5,-33.2,80,340,420,14.48
"1990-Nov",17.6,-33.2,80,160,240,12.4
"1990-Nov",17.7,-33.2,80,110,190,9.42
"1990-Nov",17.8,-33.1,80,60,140,8.81
"1990-Nov",17.9,-33.1,80,0,80,8.97
"1990-Nov",17.9,-33.3,80,60,140,8.87
"1990-Nov",17.8,-33.3,80,80,160,9.64
"1990-Nov",17.7,-33.3,80,110,190,11.48
"1990-Nov",17.6,-33.3,80,160,240,13.17
"1990-Nov",17.5,-33.4,80,410,490,13.65
"1990-Nov",17.4,-33.4,80,490,570,14.93
"1990-Nov",17.3,-33.4,80,420,500,15.29
"1990-Nov",17.4,-33.5,80,710,790,15.66
"1990-Nov",17.5,-33.5,80,320,400,14.77
"1990-Nov",17.6,-33.5,80,150,230,13.77
"1990-Nov",17.7,-33.4,80,120,200,12.45
"1990-Nov",17.8,-33.4,80,100,180,10.15
"1990-Nov",17.9,-33.4,80,70,150,8.6
"1990-Nov",18.2,-33.7,80,10,90,8.5
"1990-Nov",18,-33.8,80,80,160,8.88
"1990-Nov",17.6,-33.9,80,220,300,13.07
"1990-Nov",17.5,-33.9,80,330,410,14.04
"1990-Nov",18,-34.4,80,220,300,12.38
"1990-Nov",18.2,-34.3,80,170,250,11.32
"1990-Nov",17.6,-34.2,80,300,380,14.39
"1990-Nov",17.8,-34.1,80,170,250,12.81
"1990-Nov",18,-34.1,80,140,220,9.89
"1990-Nov",18.3,-34,80,40,40,9.01
"1990-Nov",17.9,-34.2,80,220,300,9.97
"1990-Nov",17.7,-34.3,80,370,450,13.6
"1990-Nov",17.5,-34.3,80,NA,NA,16.02
"1990-Nov",17.4,-34.5,80,NA,NA,15.43
"1990-Nov",17.6,-34.5,80,NA,NA,14.37
"1990-Nov",17.8,-34.4,80,390,470,13.67
"1990-Nov",18.6,-34.5,80,60,140,10.01
"1990-Nov",18.5,-34.6,80,110,190,9.6
"1990-Nov",18.5,-34.7,80,140,220,11.11
"1990-Nov",18.4,-34.8,80,280,360,12.06
"1990-Nov",18.4,-34.9,80,310,390,14.3
"1990-Nov",18.4,-35,80,500,580,15.82
"1990-Nov",18.5,-34.9,80,230,310,14.82
"1990-Nov",18.6,-34.8,80,110,190,12.52
"1990-Nov",18.6,-34.7,80,110,190,11.13
"1990-Nov",18.6,-34.6,80,90,170,10.69
"1990-Nov",18.7,-34.6,80,90,170,11.78
"1990-Nov",18.7,-34.5,80,50,130,10.49
"1990-Nov",18.9,-34.5,80,30,110,10.57
"1990-Nov",18.8,-34.6,80,80,160,11.65
"1990-Nov",18.8,-34.7,80,90,170,12.55
"1990-Nov",18.8,-34.8,80,100,180,12.16
"1990-Nov",18.7,-34.9,80,130,210,11.83
"1990-Nov",18.6,-35,80,270,350,16.01
"1990-Nov",18.6,-35.1,80,340,420,14.59
"1990-Nov",18.6,-35.2,80,630,710,14.6
"1990-Nov",18.5,-35.2,80,900,980,14.85
"1990-Nov",18.5,-35.3,80,NA,NA,15.11
"1990-Nov",19.2,-34.6,80,30,50,9.99
"1990-Nov",19.1,-34.8,80,60,140,10.64
"1990-Nov",19,-34.9,80,90,170,15
"1990-Nov",19,-35.1,80,130,210,12.11
"1990-Nov",18.5,-35.4,80,NA,NA,14.93
"1990-Nov",18.7,-35.5,80,NA,NA,14.63
"1990-Nov",18.7,-35.4,80,820,900,14.57
"1990-Nov",18.8,-35.3,80,290,370,14.1
"1990-Nov",18.8,-35.2,80,140,220,14.47
"1990-Nov",18.8,-35.1,80,170,250,12.87
"1990-Nov",18.9,-35.1,80,190,270,12.64
"1990-Nov",18.9,-35,80,110,190,12.46
"1990-Nov",18.9,-35.3,80,140,220,13.73
"1990-Nov",18.9,-35.3,80,140,220,13.73
"1990-Nov",19.2,-35.5,80,120,200,12.91
"1990-Nov",19.3,-35.5,80,150,230,14.71
"1990-Nov",19.3,-35.4,80,120,200,12.08
"1990-Nov",19.3,-35.3,80,120,200,11.95
"1990-Nov",19.4,-35.2,80,90,170,11.85
"1990-Nov",19.4,-35.1,80,90,170,11.93
"1990-Nov",19.5,-35,80,70,150,11.94
"1990-Nov",19.5,-34.9,80,40,120,11.15
"1990-Nov",20.4,-35,80,20,100,14.51
"1990-Nov",20.5,-35.3,80,10,90,16.28
"1990-Nov",20.5,-35.6,80,70,150,16.93
"1990-Nov",19.7,-35.9,80,120,200,13.67
"1990-Nov",19.6,-36,80,510,590,14.59
"1990-Nov",19.8,-36.2,80,630,710,14.54
"1990-Nov",19.8,-36,80,120,200,14.98
"1990-Nov",19.9,-35.8,80,100,180,11.38
"1990-Nov",20,-35.7,80,70,150,12.39
"1990-Nov",20,-35.5,80,80,160,15.22
"1990-Nov",20.1,-35.4,80,80,160,16.31
"1990-Nov",20.2,-35.2,80,30,110,16.43
"1990-Nov",20.4,-35.1,80,40,120,15.77
"1990-Nov",20.5,-35.5,80,50,130,16.92
"1990-Nov",20.6,-35.9,80,40,120,15.11
"1990-Nov",20.6,-35.9,80,40,120,15.11
"1990-Nov",20.7,-36.3,80,70,150,12.28
"1990-Nov",20.7,-36.4,80,60,140,13.75
"1990-Nov",20.5,-35.6,80,70,150,17
"1990-Nov",20.6,-35.8,80,30,110,16.02
"1990-Nov",20.6,-36,80,80,160,15.34
"1990-Nov",20.6,-35.1,80,30,110,11.11
"1990-Nov",21.3,-35.9,80,50,130,14.93
"1990-Nov",21.3,-35.7,80,50,130,15.69
"1990-Nov",21.2,-35.5,80,40,120,12.45
"1990-Nov",21.2,-35.4,80,10,90,10.23
"1990-Nov",21.2,-35.2,80,30,110,12.7
"1990-Nov",22.2,-34.5,80,10,70,10.09
"1990-Nov",22.2,-34.7,80,20,100,8.75
"1990-Nov",22.2,-34.9,80,20,100,9.4
"1990-Nov",22.3,-35,80,30,110,10.24
"1990-Nov",22.3,-35.2,80,40,120,11.85
"1990-Nov",22.3,-35.4,80,70,150,10.52
"1990-Nov",23.9,-34.7,80,90,170,11.78
"1990-Nov",23.9,-34.5,80,50,130,10.01
"1990-Nov",23.9,-34.3,80,50,130,10.1
"1990-Nov",23.8,-34.2,80,20,100,9.88
"1990-Nov",24.9,-34.7,80,270,350,14.61
"1990-Nov",24.8,-34.6,80,200,280,10.79
"1990-Nov",24.8,-34.4,80,40,120,11.6
"1990-Nov",25,-34.2,80,20,100,10.16
"1990-Nov",25.1,-34.2,80,40,120,10.93
"1990-Nov",25.3,-34.2,80,50,130,9.94
"1990-Nov",25.3,-34.1,80,40,120,9.9
"1990-Nov",25.3,-34.1,80,40,120,9.9
"1990-Nov",17.1,-30.3,90,50,140,8.65
"1990-Nov",16.9,-29.9,90,50,140,8.72
"1990-Nov",16.7,-30,90,70,160,9.4
"1990-Nov",16.5,-30,90,90,180,9.97
"1990-Nov",16.3,-30.1,90,100,190,10.06
"1990-Nov",16.1,-30.1,90,110,200,10.37
"1990-Nov",16,-30.2,90,120,210,12.08
"1990-Nov",15.8,-30.2,90,140,230,13.1
"1990-Nov",15.6,-30.2,90,150,240,13.65
"1990-Nov",15.4,-30.3,90,180,270,13.78
"1990-Nov",15.2,-30.3,90,210,300,12.76
"1990-Nov",15.4,-30.8,90,580,670,14.97
"1990-Nov",15.6,-30.7,90,170,260,14.81
"1990-Nov",15.8,-30.7,90,110,200,13.25
"1990-Nov",16,-30.6,90,130,220,13.97
"1990-Nov",16.1,-30.6,90,160,250,13.51
"1990-Nov",16.3,-30.5,90,150,240,13.12
"1990-Nov",16.5,-30.5,90,140,230,11.67
"1990-Nov",16.7,-30.4,90,110,200,9.94
"1990-Nov",16.9,-30.4,90,80,170,9.45
"1990-Nov",17.1,-30.4,90,50,140,8.56
"1990-Nov",17.7,-31.4,90,30,120,8.62
"1990-Nov",17.5,-31.4,90,60,150,8.85
"1990-Nov",17.3,-31.5,90,110,200,9.15
"1990-Nov",17.1,-31.5,90,160,250,12.03
"1990-Nov",16.9,-31.6,90,190,280,12.15
"1990-Nov",16.8,-31.6,90,200,290,11.37
"1990-Nov",16.6,-31.7,90,210,300,12.66
"1990-Nov",16.4,-31.7,90,320,410,13.61
"1990-Nov",16.6,-32.3,90,270,360,14
"1990-Nov",16.8,-32.2,90,230,320,14.37
"1990-Nov",17,-32.2,90,180,270,12.3
"1990-Nov",17.1,-32.1,90,150,240,11.86
"1990-Nov",17.3,-32.1,90,110,200,10.25
"1990-Nov",17.5,-32,90,60,150,9.06
"1990-Nov",17.7,-32,90,50,140,8.49
"1990-Nov",17.9,-31.9,90,30,120,7.9
"1990-Nov",18.1,-31.9,90,10,100,8.5
"1990-Nov",17.9,-32.3,90,50,140,8.02
"1990-Nov",17.8,-32.4,90,60,150,8.55
"1990-Nov",17.6,-32.4,90,80,170,9.5
"1990-Nov",17.4,-32.5,90,160,250,9.93
"1990-Nov",17.2,-32.5,90,190,280,11.14
"1990-Nov",17,-32.6,90,230,320,11.41
"1990-Nov",16.8,-32.6,90,290,380,10.83
"1990-Nov",16.8,-32.9,90,430,520,13.97
"1990-Nov",17,-32.8,90,250,340,12.05
"1990-Nov",17.7,-33.1,90,80,170,9.53
"1990-Nov",17.5,-33.1,90,250,340,13.3
"1990-Nov",17.2,-32.8,90,210,300,12.77
"1990-Nov",17.4,-32.7,90,170,260,10.8
"1990-Nov",17.5,-32.7,90,180,270,9.9
"1990-Nov",17.6,-32.7,90,140,230,9.43
"1990-Nov",17.7,-32.6,90,70,160,9.03
"1990-Nov",17.8,-32.6,90,30,60,8.2
"1990-Nov",17.3,-33.2,90,310,400,14.16
"1990-Nov",17.3,-33.2,90,310,400,14.23
"1990-Nov",17.1,-33.2,90,380,470,15.07
"1990-Nov",17.5,-33.1,90,250,340,13.25
"1990-Nov",17.4,-33.2,90,380,470,13.99
"1990-Nov",17.2,-33.2,90,390,480,14.5
"1990-Nov",17.2,-33.3,90,440,530,14.88
"1990-Nov",17.3,-33.3,90,360,450,15.19
"1990-Nov",17.4,-33.3,90,470,560,14.98
"1990-Nov",17.5,-33.2,90,330,420,13.85
"1990-Nov",17.6,-33.2,90,150,240,12.11
"1990-Nov",17.7,-33.2,90,100,190,9.13
"1990-Nov",17.8,-33.1,90,50,140,8.8
"1990-Nov",17.9,-33.1,90,10,80,8.9
"1990-Nov",17.9,-33.3,90,50,140,8.72
"1990-Nov",17.8,-33.3,90,70,160,8.97
"1990-Nov",17.7,-33.3,90,100,190,11
"1990-Nov",17.6,-33.3,90,150,240,12.77
"1990-Nov",17.5,-33.4,90,400,490,13.31
"1990-Nov",17.4,-33.4,90,480,570,14.54
"1990-Nov",17.3,-33.4,90,410,500,14.95
"1990-Nov",17.4,-33.5,90,700,790,14.56
"1990-Nov",17.5,-33.5,90,310,400,14.14
"1990-Nov",17.6,-33.5,90,140,230,13.4
"1990-Nov",17.7,-33.4,90,110,200,12.07
"1990-Nov",17.8,-33.4,90,90,180,9.83
"1990-Nov",17.9,-33.4,90,60,150,8.6
"1990-Nov",18,-33.8,90,70,160,8.56
"1990-Nov",17.6,-33.9,90,210,300,12.63
"1990-Nov",17.5,-33.9,90,320,410,13.92
"1990-Nov",18,-34.4,90,210,300,11.98
"1990-Nov",18.2,-34.3,90,160,250,11.27
"1990-Nov",17.6,-34.2,90,290,380,14.01
"1990-Nov",17.8,-34.1,90,160,250,11.94
"1990-Nov",18,-34.1,90,130,220,9.43
"1990-Nov",17.9,-34.2,90,210,300,9.52
"1990-Nov",17.7,-34.3,90,360,450,12.9
"1990-Nov",17.5,-34.3,90,NA,NA,14.98
"1990-Nov",17.4,-34.5,90,NA,NA,14.77
"1990-Nov",17.6,-34.5,90,NA,NA,14.16
"1990-Nov",17.8,-34.4,90,380,470,13.51
"1990-Nov",18.6,-34.5,90,50,140,9.69
"1990-Nov",18.5,-34.6,90,100,190,9.08
"1990-Nov",18.5,-34.7,90,130,220,10.57
"1990-Nov",18.4,-34.8,90,270,360,11.23
"1990-Nov",18.4,-34.9,90,300,390,13.82
"1990-Nov",18.4,-35,90,490,580,15.25
"1990-Nov",18.5,-34.9,90,220,310,13.16
"1990-Nov",18.6,-34.8,90,100,190,11.66
"1990-Nov",18.6,-34.7,90,100,190,10.55
"1990-Nov",18.6,-34.6,90,80,170,10.35
"1990-Nov",18.7,-34.6,90,80,170,10.88
"1990-Nov",18.7,-34.5,90,40,130,10.34
"1990-Nov",18.9,-34.5,90,20,110,10.04
"1990-Nov",18.8,-34.6,90,70,160,11.13
"1990-Nov",18.8,-34.7,90,80,170,11.62
"1990-Nov",18.8,-34.8,90,90,180,11.52
"1990-Nov",18.7,-34.9,90,120,210,11.58
"1990-Nov",18.6,-35,90,260,350,14.02
"1990-Nov",18.6,-35.1,90,330,420,13.52
"1990-Nov",18.6,-35.2,90,620,710,14.38
"1990-Nov",18.5,-35.2,90,890,980,14.57
"1990-Nov",18.5,-35.3,90,NA,NA,14.85
"1990-Nov",19.1,-34.8,90,50,140,10.51
"1990-Nov",19,-34.9,90,80,170,14.15
"1990-Nov",19,-35.1,90,120,210,11.6
"1990-Nov",18.5,-35.4,90,NA,NA,14.83
"1990-Nov",18.7,-35.5,90,NA,NA,14.46
"1990-Nov",18.7,-35.4,90,810,900,14.2
"1990-Nov",18.8,-35.3,90,280,370,13.81
"1990-Nov",18.8,-35.2,90,130,220,13.95
"1990-Nov",18.8,-35.1,90,160,250,11.96
"1990-Nov",18.9,-35.1,90,180,270,11.63
"1990-Nov",18.9,-35,90,100,190,11.73
